Gene,C,Z,Pval,FDR,Module
RNF217,0.17281718948093056,13.340075163934467,6.7661513279338e-41,3.417879555738336e-40,-1.0
MIR3681HG,0.19546233400401952,13.338101352618162,6.947678903139209e-41,3.5083898168862982e-40,59.0
HSPB1,0.07996025258033744,13.336027790017969,7.143598522233742e-41,3.6061039953122443e-40,65.0
MIA2,0.08315293545063553,13.332575597009384,7.482038558070068e-41,3.7756723987935055e-40,-1.0
AC129492.1,0.06492435685061373,13.33226518659638,7.513240311506067e-41,3.790136469410309e-40,100.0
BCL2A1,0.05805011021908686,13.330052248755761,7.739460980105515e-41,3.902936961149832e-40,76.0
CLEC7A,0.1013301682202138,13.326290806330285,8.139626709111811e-41,4.1033504858801756e-40,-1.0
GAPT,0.06299206738438845,13.316956057831211,9.223839317219915e-41,4.64835413531876e-40,88.0
TNFSF14,0.06806548572642537,13.315642727097215,9.387486805413096e-41,4.729227659277802e-40,85.0
PPM1B,0.10593646494968488,13.308534100715123,1.0324672393709079e-40,5.199608124861519e-40,-1.0
AL162586.1,0.0609342535936704,13.306686109351368,1.0583181593530774e-40,5.327998369195071e-40,46.0
LRRC58,0.07486305025661409,13.304888281459561,1.0840848258359888e-40,5.4558780159318284e-40,-1.0
NR4A2,0.09510984864593555,13.299065708668293,1.1718934697432033e-40,5.895805130723558e-40,101.0
PANK3,0.0862047245368011,13.296240113954934,1.2170193563070365e-40,6.120770866440409e-40,2.0
KLF2,0.10286370929495973,13.293382992376332,1.2644056263126781e-40,6.356949405176607e-40,-1.0
AGAP3,0.07807087267684241,13.285154058079199,1.4113843953637857e-40,7.093513424106138e-40,3.0
TRIM58,0.14059755737502758,13.283742075517184,1.4382593374866558e-40,7.226151844720065e-40,50.0
RPL23A,0.10816345192072777,13.279410129682402,1.5239280151170203e-40,7.65399511495685e-40,86.0
SHISA5,0.06270907819372906,13.279226920230395,1.5276609320739406e-40,7.670163045095093e-40,-1.0
TRG-AS1,0.1177455753728611,13.278644470970791,1.5395889234639842e-40,7.727452542214826e-40,99.0
ACOT7,0.07551866531522235,13.267261462480402,1.7922104081195048e-40,8.992378071260454e-40,18.0
EIF5B,0.09548222564424777,13.26414142543042,1.86838009969986e-40,9.371407845503968e-40,-1.0
AC092143.1,0.055106630807186224,13.263798270650554,1.8769516130130327e-40,9.411238403575927e-40,8.0
HIPK2,0.12320580964463299,13.25975078132719,1.981051358530936e-40,9.929870258156912e-40,-1.0
KIRREL1,0.06850244660444016,13.2581899066466,2.0227130483259696e-40,1.0135292941376888e-39,28.0
HIST1H2BO,0.06986097850746903,13.256880043637727,2.0583464493834592e-40,1.0310381694613053e-39,12.0
AC009690.3,0.09493269038992941,13.256761783760458,2.0615941400935332e-40,1.0323185417368724e-39,72.0
PARD3,0.09064862724385223,13.256077354665209,2.0804904842739515e-40,1.0414313031105727e-39,13.0
CPLANE1,0.09448916269839175,13.252825699603877,2.1726447169058343e-40,1.0871963690664898e-39,37.0
NCAPG,0.07286491308647355,13.250610917902737,2.2377259123006946e-40,1.119387891853635e-39,19.0
AL499616.1,0.07554894507118146,13.248240123538261,2.309540873207282e-40,1.1549251797107234e-39,5.0
C5orf34,0.0518967044716367,13.246803041068071,2.3541831429017672e-40,1.176855049366868e-39,58.0
NT5E,0.08475323175817982,13.242627273096847,2.488829316192184e-40,1.2437480817810756e-39,-1.0
PABPN1,0.06771648978213163,13.242363402541372,2.4975904707060423e-40,1.2477085996060607e-39,-1.0
SNX24,0.06445706413256329,13.242087508934084,2.5067836172062935e-40,1.2518822032130594e-39,2.0
TLR2,0.11586584097983774,13.241244331153235,2.5350885114028208e-40,1.2655941876157159e-39,-1.0
MYH9,0.09736055404584701,13.232655713822977,2.842139983977895e-40,1.418409346066133e-39,-1.0
FUT7,0.05054883181947484,13.232629197973694,2.843143027971695e-40,1.4184356944697022e-39,85.0
RNF146,0.06285930896036036,13.230467871144523,2.9260967646138193e-40,1.4593333246037582e-39,-1.0
PLCH1,0.08444415905610252,13.225815419870566,3.1129177077539312e-40,1.551988063581928e-39,28.0
FAU,0.11761376607875243,13.224937831050218,3.1494647484030784e-40,1.5696848180104426e-39,86.0
ZNF184,0.06178165710600832,13.222657644606562,3.2464294256480168e-40,1.6174716968173547e-39,-1.0
ISY1-RAB43,0.04850612549767453,13.22207303258819,3.271764460639637e-40,1.629550487286215e-39,30.0
A2ML1,0.08997847533593324,13.215568314429758,3.567270491647214e-40,1.776138980280786e-39,28.0
FAUP1,0.10154963928030683,13.214778984194798,3.6048888395152887e-40,1.794270613786086e-39,24.0
REEP3,0.05642387567888705,13.214396511855975,3.623258540552262e-40,1.8028126744941206e-39,-1.0
CDC14A,0.08913669919778354,13.214207219774837,3.6323844219956344e-40,1.806751158518122e-39,
MACF1,0.11375332577207208,13.212127018646967,3.734190357659778e-40,1.8567708017584112e-39,
MRPS24,0.09304940506961153,13.210214877572733,3.830271811483389e-40,1.9039116660010835e-39,
WDR17,0.09812076918450613,13.208540386000191,3.916428390400607e-40,1.9460894335389438e-39,
ASAP1,0.08305883331696268,13.208366543138968,3.9254826965115324e-40,1.9499394412921014e-39,
COLGALT1,0.06957678422436986,13.203986188626336,4.160623940408703e-40,2.0660556739348207e-39,
TTYH3,0.0701392100790348,13.199573807367871,4.4116414532518085e-40,2.189975788915522e-39,
GABARAPL1,0.07108184245217519,13.198448094255111,4.478057985522988e-40,2.2222065009940705e-39,
PPP4R1L,0.06334085459505699,13.196305246769363,4.607244650256693e-40,2.2855546990489086e-39,
SHARPIN,0.0534651271008622,13.193943043551055,4.753953437409466e-40,2.3575502644588404e-39,
CYFIP2,0.10558103358086239,13.190668466874722,4.9650394151243135e-40,2.461412930905368e-39,
QRICH1,0.06653726725459172,13.184507325937064,5.387781968686578e-40,2.6701003136316252e-39,
MAPK7,0.0855748895816831,13.182143497507472,5.5593111631941825e-40,2.754193087719866e-39,
ATG10,0.05584019544573027,13.180488658809892,5.682613783547241e-40,2.8143455855013157e-39,
PAPPA,0.06514909186231692,13.17630356801388,6.006715541641104e-40,2.9738720693226124e-39,
ARRDC2,0.08974319755125362,13.172061659512169,6.3539721714080356e-40,3.144752738813254e-39,
S100A4,0.12738820666697584,13.171911531006634,6.366621273953564e-40,3.1499687025623084e-39,
RN7SKP79,0.08225599378530539,13.163399232135557,7.12632119176601e-40,3.524671849883739e-39,
KPNA2,0.07191799345002718,13.16121815255246,7.335070541212951e-40,3.6267173888269533e-39,
ADGRE2,0.11699991080614376,13.15684218684041,7.772402383558546e-40,3.84167716488008e-39,
ZBTB38,0.08780551375008873,13.154989452037182,7.965286985668054e-40,3.9357113152951684e-39,
CDYL,0.09214399313620208,13.15236301194895,8.246903078695584e-40,4.0735116563762076e-39,
BACH1,0.09799608625903873,13.151490308472665,8.342651464040384e-40,4.1194428846751837e-39,
MAX,0.07906474915421254,13.149900546179625,8.519921232089212e-40,4.2055841346361e-39,
SLAMF6,0.07386481981940156,13.139164460032124,9.819159313265673e-40,4.845308795673279e-39,
PCMTD2,0.07227002026312823,13.133095116922258,1.0638931074731709e-39,5.248093990499677e-39,
RAB14,0.08765050306596511,13.13179331220465,1.082343732054228e-39,5.337345519779802e-39,
RIPOR1,0.09460529768132249,13.13058290930992,1.0997841997113956e-39,5.4215583715627486e-39,
CEP162,0.07691788042556368,13.126622957765232,1.1588183651034432e-39,5.710690569791713e-39,
CNN2,0.08818224792270724,13.121945300843969,1.2326226348282135e-39,6.072395402666912e-39,
DENND2C,0.08986799694312854,13.121754879578491,1.235724144496685e-39,6.085666217387667e-39,
RAB3D,0.0491222579930003,13.118166798821642,1.295637721061331e-39,6.378592848890969e-39,
FREM1,0.14903947005550264,13.118121365341379,1.2964145943917357e-39,6.378592848890969e-39,
MT-TG,0.07672357857355504,13.118117174345661,1.2964862801323239e-39,6.378592848890969e-39,
METTL7A,0.1736737935774614,13.108059609633253,1.4803844143568947e-39,7.28095491041363e-39,
RNF144B,0.11327511957479905,13.105538273848618,1.5304145189624575e-39,7.524538051565416e-39,
FAM111A-DT,0.04544017349352701,13.105268696743476,1.5358621428477525e-39,7.548835761043268e-39,
PKIA,0.05450127287589212,13.103953255174169,1.5627224705373573e-39,7.678327293519135e-39,
NUBPL,0.0711952844813228,13.099865065161342,1.6492177161091404e-39,8.100649176821697e-39,
AP002762.1,0.07968452575929867,13.092690778418042,1.8126667778212317e-39,8.900551642282082e-39,
SNHG16,0.07584030229140137,13.09227644316965,1.8225836533909728e-39,8.946302595911559e-39,
STARD9,0.09160534756024762,13.09124591848012,1.8474832176911966e-39,9.06554306064316e-39,
AC091959.3,0.08746718875411331,13.089815714231934,1.882601201244368e-39,9.234830144914453e-39,
WHAMM,0.07627588326172269,13.088520838071119,1.914968349773872e-39,9.390516608763005e-39,
CCDC50,0.10156196711239232,13.086112490930825,1.9766467125154248e-39,9.68978833422586e-39,
ZNF326,0.09713522037043454,13.085276930259298,1.998503897499568e-39,9.793718869985571e-39,
JMJD7,0.0517573369316612,13.08521978724279,2.0000074335781955e-39,9.797870351500401e-39,
RPS27A,0.08358204617016878,13.084867347546849,2.009305650449616e-39,9.840192074888917e-39,
PRMT7,0.08506420613157584,13.084679271220022,2.014285136388882e-39,9.861342811045209e-39,
AC079834.1,0.058832126706521465,13.082928237915832,2.061238158145591e-39,1.0087902290701389e-38,
L3MBTL4,0.1108634880685468,13.082018142181749,2.0860700328641225e-39,1.0206085670456492e-38,
AQP4-AS1,0.07166527637241699,13.077658556174047,2.2092081046716246e-39,1.0804996519801226e-38,
TEX21P,0.06106573134851684,13.077112460186395,2.2251335127201334e-39,1.0879321305068271e-38,
SCARNA22,0.07570863015090439,13.076628705645662,2.2393362112223105e-39,1.0945177349350172e-38,
SEC61G,0.12538161417152857,13.06199144030792,2.7144400082165767e-39,1.326299378155445e-38,
PPOX,0.0865391390506822,13.061386570632385,2.7360959656090448e-39,1.3364432093797845e-38,
TTC21B,0.06288113456608649,13.054882963612156,2.980077849017492e-39,1.4551397465581977e-38,
ZC3H12D,0.10905741944318804,13.04769626765353,3.274906899766055e-39,1.598578655749114e-38,
ZFP36,0.07924936928907741,13.047089649203777,3.3010816682921786e-39,1.6108285734749053e-38,
RASGRP2,0.0981617039808731,13.046881076215042,3.310129278340614e-39,1.614715677705567e-38,
STK4,0.1054432376866837,13.046187426055845,3.3403965796151725e-39,1.6289480478247526e-38,
CD84,0.06582194638128445,13.04515835952384,3.385807338543169e-39,1.6505534337829484e-38,
RPL10,0.11210383835551989,13.044375915845547,3.420745379516902e-39,1.667041014693072e-38,
PVR,0.06173989784203073,13.042751750935611,3.49441671053399e-39,1.7023876709576e-38,
NUP58,0.06678392053566592,13.037582703349344,3.739543621507346e-39,1.821212647250902e-38,
AC005821.1,0.06486541337942164,13.03409392581472,3.914577033699743e-39,1.9058346830409674e-38,
MRPL21,0.06915573661627746,13.032946926361351,3.973883086022903e-39,1.934077366320961e-38,
KCTD9,0.12240394416636302,13.03081358990648,4.086573881209025e-39,1.9882753691266986e-38,
LATS2,0.09909586442685354,13.028179546842248,4.2301059408276695e-39,2.0574386242663613e-38,
WDR53,0.053585790818282374,13.021135255799113,4.639057227793801e-39,2.2556093563282758e-38,
ADA2,0.10577187258634466,13.02034477527935,4.687333246967629e-39,2.2783400643922437e-38,
MBD5,0.12009905916957797,13.020242784225516,4.693598286723331e-39,2.2806426310520558e-38,
RAB29,0.0704912105974301,13.018562856189874,4.797997899573455e-39,2.3306122566525535e-38,
MAP7,0.17648647008630677,13.018387955647091,4.8089989588658864e-39,2.3351960786919678e-38,
TOM1,0.0720162744168209,13.014675366529325,5.048524029020675e-39,2.450709534347695e-38,
ESYT1,0.08402289556882205,13.012138976622886,5.2189470809095e-39,2.5326145343542294e-38,
CYTH3,0.09563426760425825,13.011079256774323,5.2918338147699034e-39,2.5671499302265307e-38,
GARS-DT,0.07399845233165815,13.006944429710767,5.586031185559044e-39,2.7089891977530816e-38,
RIPK1,0.0792061479866367,13.004586950797709,5.7609883602435256e-39,2.7929286538926633e-38,
NAGPA,0.03873056868807956,13.003958274263075,5.808557839505308e-39,2.8150760672173943e-38,
CTU1,0.0734792301149994,13.002750954637161,5.90100871288853e-39,2.8589534909862736e-38,
ITPRIP,0.09662696262080608,13.000578182978591,6.071089915099393e-39,2.9404010111190345e-38,
RPS28,0.13293699260373232,12.99896427920859,6.200570149745767e-39,3.0021378730215715e-38,
CASK,0.12104085117564069,12.994424343980274,6.579710147117557e-39,3.184673585149928e-38,
ZCRB1,0.06490045173598188,12.991962287620536,6.794870403506855e-39,3.287748152776234e-38,
AC005394.2,0.11018892591615163,12.991352629502408,6.849220369652262e-39,3.3129718878094396e-38,
ZSWIM5,0.08723640257721257,12.990829278749153,6.89622078954794e-39,3.334625452723748e-38,
FAM78B,0.04641690544978364,12.982558497000023,7.683023763028775e-39,3.7138761564355744e-38,
DST,0.08176460526207649,12.98198586317638,7.74069035934647e-39,3.7405401422455407e-38,
RAPGEF4,0.07125256097407603,12.979950051954681,7.949211167638871e-39,3.8400606828267127e-38,
ZNF45,0.057999033984205264,12.978372077271166,8.114671035587416e-39,3.9187219200327847e-38,
BCOR,0.07716777394750401,12.975669618432446,8.406030573838386e-39,4.058111849148952e-38,
LINC02227,0.08325910902268087,12.974575100406136,8.526971526732577e-39,4.115166633674011e-38,
TNS3,0.15390125867492035,12.973604496203118,8.635666668885199e-39,4.166276547073347e-38,
USP24,0.09233897492203061,12.971252336189808,8.904825918568386e-39,4.294744312971577e-38,
PIBF1,0.11851397004667351,12.969404160096909,9.122151307546729e-39,4.3981380028343034e-38,
BUD13,0.06366121679687331,12.967680709883878,9.329558206593582e-39,4.4966843832684015e-38,
KLF6,0.1107661738102751,12.947216555052131,1.218142141176816e-38,5.869337553694748e-38,
DRAM2,0.08858614662194965,12.946261584625717,1.233386357208439e-38,5.940870653130162e-38,
MMACHC,0.05255205722962812,12.94501496860438,1.2535718322907624e-38,6.036150561485229e-38,
EIF4G2,0.10025640667869282,12.943935268010238,1.2713197610887076e-38,6.119635625208364e-38,
ASTN1,0.08597559662813724,12.941245251154985,1.3166317362587888e-38,6.33570661738715e-38,
AGO3,0.09294323254736635,12.94003905089139,1.3374674931437776e-38,6.433895349712269e-38,
RNA5SP229,0.07276133478002554,12.93897795443909,1.3560675646591346e-38,6.521269503114337e-38,
STT3B,0.13651672751769084,12.93873122497814,1.3604292282121074e-38,6.540137548960427e-38,
FYTTD1,0.07926048425159657,12.933745130180503,1.4516234204526125e-38,6.976298389277575e-38,
PSEN1,0.08096775858164815,12.933452217371883,1.4571658224043612e-38,7.000680473456678e-38,
TMLHE,0.09591948658110064,12.930968537078291,1.5050146472337243e-38,7.228234761665959e-38,
SNTB1,0.12477343350462407,12.930579837830132,1.5126431082862607e-38,7.262535759854941e-38,
BAZ2A,0.08257009090177354,12.93015002271823,1.521123253125424e-38,7.300902507846691e-38,
LINC01091,0.06974216826035029,12.92513988850202,1.6235276241600763e-38,7.789905768510916e-38,
TYMP,0.07328387480674928,12.924367091408588,1.639921928649749e-38,7.866039405191132e-38,
BMS1P4,0.07287917712852086,12.92243970419738,1.681530588489212e-38,8.063028298868766e-38,
UQCRH,0.12506624522750656,12.921274539488872,1.707191557149294e-38,8.183445206669079e-38,
FAM111A,0.09056869324961685,12.918315242884272,1.774128908978607e-38,8.501580168322204e-38,
ABHD6,0.06840068019092976,12.91754184417707,1.7920485905028424e-38,8.584694900653378e-38,
CHD7,0.09761422123167458,12.916454624999648,1.8175441600984517e-38,8.704036470256525e-38,
RPL18,0.1243767726269229,12.913518139671963,1.88822194734878e-38,9.039605198228107e-38,
LPCAT1,0.0791330496276851,12.908426791240634,2.0172992753402841e-38,9.654448952550312e-38,
SLK,0.08637385238437753,12.907312542544558,2.0466974992652522e-38,9.792004349850136e-38,
TMED10,0.15769313599918222,12.900559283882524,2.2342115207479108e-38,1.0685701816790794e-37,
BX322639.1,0.08048036835690141,12.893764410069451,2.440111326722276e-38,1.166673343176919e-37,
AL358472.5,0.02787882132306717,12.89063952290106,2.541030973378403e-38,1.2145363221139744e-37,
FOXN3,0.10573748501656079,12.889215150269978,2.588398033271048e-38,1.2367803278693e-37,
MYO1B,0.0770338854351754,12.889103803090492,2.5921376265720103e-38,1.2381708272588928e-37,
POLG,0.08197023553940502,12.885266232926108,2.7243575797031884e-38,1.3009112473521911e-37,
DAPK2,0.12319040229103743,12.88519472552035,2.7268838866381e-38,1.3017011760744137e-37,
IFNGR1,0.08650871415451047,12.884674827765581,2.7453216634537853e-38,1.310083646751108e-37,
GGH,0.10153954361055875,12.88069114743277,2.89077418158681e-38,1.3790535701037492e-37,
FOXN2,0.09044459310899527,12.879376971326451,2.940418210282738e-38,1.402288262776052e-37,
SCAMP4,0.05960559369259142,12.878021763773926,2.9924999048141964e-38,1.4266702676193393e-37,
ANO5,0.07721447134074945,12.86737820153603,3.4347277029287477e-38,1.6369789406646685e-37,
RAB2A,0.0963556549840319,12.86507928295632,3.5384636851905465e-38,1.6858808627143086e-37,
AL445250.1,0.08802808596267483,12.863765188708886,3.599153430807913e-38,1.7142489872900355e-37,
PTGS2,0.10975683991113021,12.862208718662341,3.672376855722905e-38,1.7485668046371867e-37,
IFNGR2,0.060457639327452906,12.858433707134589,3.8561799777366806e-38,1.8354974020304666e-37,
DIP2C,0.07262938166758874,12.858155748691706,3.8700695757019406e-38,1.8415214713580767e-37,
DDIT4,0.08387592354145258,12.852414195579703,4.1683620617598254e-38,1.9828279316726867e-37,
KLRC2,0.07580452860825564,12.852230705750365,4.178262737426583e-38,1.9869043606743105e-37,
PLOD2,0.06058937483159777,12.851183324340873,4.235226143195465e-38,2.0133509757795767e-37,
NUTM2B-AS1,0.08590517999271649,12.850095376595897,4.2952132922231144e-38,2.0412177272529267e-37,
IL15,0.07193063878221762,12.844260321560622,4.631654048631661e-38,2.2004042006341443e-37,
CERS5,0.10207676178523839,12.843960823109283,4.649612509904328e-38,2.2082330873478175e-37,
CDC123,0.06833742888924679,12.843745164033304,4.662586660833371e-38,2.2136905561787443e-37,
PPM1K,0.08282439562517317,12.838875039338816,4.965350758551738e-38,2.3566865110620598e-37,
RPAIN,0.07492820857746645,12.838134548600058,5.013066145291253e-38,2.3785771885175632e-37,
CLEC2D,0.08093041168613808,12.838018792108844,5.020566289791766e-38,2.381378869009269e-37,
TMEM178B,0.0819754426545647,12.837491070809978,5.054900219980767e-38,2.396902655135099e-37,
DFFA,0.03580339438261463,12.835266931749825,5.202187611983087e-38,2.465959177010846e-37,
UEVLD,0.07309604853467504,12.83379417891147,5.302056263522026e-38,2.5125013919235967e-37,
AC012618.3,0.06933602697502353,12.82559299759403,5.894059953185959e-38,2.7921495690640053e-37,
ZNF33B,0.07641666632093223,12.824853721533042,5.9505484908603e-38,2.8180151434984676e-37,
DDB2,0.07593755930467957,12.82204545303547,6.170078106811739e-38,2.921051566773829e-37,
RRM2B,0.05131731392445759,12.817640341681269,6.530763702432592e-38,3.09082783088812e-37,
STX18,0.06871307821573709,12.811867306986699,7.035361535295431e-38,3.328584520993816e-37,
RAB27A,0.10787295476923889,12.807832461945303,7.410857038204445e-38,3.5051287392039844e-37,
TRIM6-TRIM34,0.05980451820439283,12.806340553936229,7.55468725474673e-38,3.5720246009377394e-37,
SMYD3,0.08779562543866393,12.80167711462804,8.02240956126416e-38,3.791973005731163e-37,
AL392086.3,0.06242942584822118,12.800685137637862,8.125553677700642e-38,3.839510596614038e-37,
SNHG25,0.16331550682257187,12.797128774890734,8.506290919761207e-38,4.0181457139011245e-37,
Z94721.1,0.06502850742693424,12.79526571625621,8.712771450849907e-38,4.114379609200777e-37,
FAM13B,0.0994416321896895,12.789024695176925,9.441435843584972e-38,4.457062392068086e-37,
UBE2K,0.06125492164915206,12.78460804529871,9.993393920567169e-38,4.716136296310659e-37,
TSR3,0.07902068084864451,12.78339957727123,1.0149929233363187e-37,4.788495375044637e-37,
MSANTD2,0.05995287671615785,12.782690970529448,1.024284753116192e-37,4.8308052163555765e-37,
SHLD1,0.060285013653842943,12.78218702137722,1.030944346164988e-37,4.8606779075188805e-37,
RPS6KA2,0.10873841888295334,12.781416124180055,1.0412149719356252e-37,4.907551590174637e-37,
PBX3,0.10137003801507703,12.780360581320215,1.0554430749662998e-37,4.97304254419885e-37,
LAP3,0.0654650230827879,12.78006447476433,1.0594690151367558e-37,4.990436727341859e-37,
GZMM,0.08501644993808083,12.776604038077965,1.1076648442383613e-37,5.2158085583425924e-37,
CATSPERG,0.060124807427140076,12.771640832128584,1.1806186366061783e-37,5.5575825886535546e-37,
HECW2,0.06400194839346084,12.768528861792749,1.2287771475316243e-37,5.782457907063227e-37,
TRIO,0.09040874196347418,12.76437008441518,1.2961964721943549e-37,6.097801683090178e-37,
DENND1B,0.12360739401210223,12.75950813934061,1.3796894861075994e-37,6.488539684665449e-37,
NOS1AP,0.08179044692589388,12.75809352287926,1.4049712291360018e-37,6.6053560747442835e-37,
AC078785.1,0.10282138592277064,12.754170531150676,1.477516879227229e-37,6.94423628974334e-37,
MORC3,0.08338094472441918,12.7533303982448,1.4935305699343074e-37,7.0172901534181325e-37,
NEK11,0.07855048711012878,12.751657476837622,1.5259335172471073e-37,7.167278040260406e-37,
SMCHD1,0.12826868828111404,12.750396729094994,1.5508138964870189e-37,7.281849334023822e-37,
AC127070.4,0.0795206530435773,12.74742373000942,1.6110929464189762e-37,7.562510821130836e-37,
RALGDS,0.06730846054416928,12.746182619603104,1.6369408927161812e-37,7.681426188486148e-37,
RPL37,0.13000966315297982,12.744040056219516,1.6825365388923305e-37,7.892904750485801e-37,
GNB1,0.08056801174298747,12.741396791536662,1.7405302889597262e-37,8.162392592931772e-37,
ADGRF3,0.033031691590060856,12.739846066334426,1.7754737573907117e-37,8.323648485104006e-37,
SVIL,0.14527503617967916,12.739290795876947,1.7881548244848653e-37,8.380466896416195e-37,
ZMIZ1,0.11581148621060958,12.738835459836125,1.798620773450684e-37,8.426871401537464e-37,
FLI1,0.0761902311214233,12.737203414602146,1.8366362055720025e-37,8.60228071558622e-37,
ENO1,0.15889161146482417,12.736323634750962,1.8574592232394405e-37,8.697080873681031e-37,
FANCD2,0.06283663183909989,12.734397350125441,1.903874306441119e-37,8.91161234626735e-37,
RPL27,0.13698428759556935,12.720757959965425,2.267201194440127e-37,1.0608938002949145e-36,
THAP6,0.08462661432736164,12.718638487100865,2.3295376217694877e-37,1.0897213437841788e-36,
CCDC73,0.0760134271485634,12.715077760713708,2.438121082910458e-37,1.140157688114173e-36,
RPL19,0.1250232626031888,12.7142053932245,2.465481990802596e-37,1.152591596514574e-36,
MCF2L,0.07893616203489696,12.713852079032236,2.4766499605454707e-37,1.157450030089613e-36,
TP73,0.05735504013759717,12.713545814763098,2.4863713946976033e-37,1.161629602774683e-36,
CREBRF,0.09481568545934581,12.710789695263093,2.5755802165466992e-37,1.2029313483226714e-36,
NACC2,0.07824649922596771,12.709292822955558,2.625355985314857e-37,1.2257957082513252e-36,
CCNC,0.0945285602841286,12.695348418795739,3.1375033517059265e-37,1.4644625556883792e-36,
SEPSECS-AS1,0.06244203705189974,12.693420365961583,3.2157251032452375e-37,1.5005041768096799e-36,
RSRP1,0.07797277315347613,12.690861118028554,3.322556165436217e-37,1.5498686212958252e-36,
CHD9,0.09571513157770241,12.67545903190108,4.044189920432028e-37,1.8858988735485434e-36,
GALNT5,0.06930944290184615,12.674556720970608,4.090995709053154e-37,1.907129698595766e-36,
SEMA4B,0.11112462508433121,12.673147994122315,4.165149609425183e-37,1.941092357786129e-36,
TGIF2,0.06970926182334546,12.66896955745442,4.393047550319182e-37,2.0466610731465178e-36,
PI4KAP1,0.06424865553505062,12.668832580694422,4.400724627356891e-37,2.0495980191125215e-36,
ZNF736,0.0701996351422641,12.66841772849822,4.4240571082962694e-37,2.05982222256826e-36,
AC004160.1,0.0708277177231802,12.665904998439405,4.56803117445656e-37,2.1261927452794846e-36,
AC005943.1,0.07965971272595393,12.660732021420532,4.879256787018888e-37,2.2703449519897426e-36,
LHFPL2,0.09069192673631683,12.660388139598705,4.900677593057784e-37,2.279601571566642e-36,
FAM189A2,0.0791088043102014,12.660292564945662,4.906647631824072e-37,2.2816675763313995e-36,
NDFIP2,0.0487949350949172,12.660110729872082,4.918025863850026e-37,2.2862464051600542e-36,
DIP2B,0.08593863802124385,12.659497939573388,4.956564335694575e-37,2.3034444532662803e-36,
AC011139.1,0.1342661122468269,12.653346941218155,5.360421293152787e-37,2.4903519652316108e-36,
BAZ2B,0.08238218622977281,12.646995294899517,5.8117864159741946e-37,2.6992077109908773e-36,
FASLG,0.07359850299970466,12.646904997676666,5.818468215801559e-37,2.70147045279222e-36,
WDR19,0.08016045855804448,12.62855183030532,7.3478958225524365e-37,3.41051122335946e-36,
ANGPT1,0.2243559575869678,12.625899846307272,7.599699113539468e-37,3.5262887369537964e-36,
C16orf86,0.059639944532675654,12.612758485273474,8.979754096705731e-37,4.1653446053923694e-36,
XPO4,0.06609456741061215,12.612394215932104,9.021362741178731e-37,4.183345189113853e-36,
ZNF529-AS1,0.04409792557184513,12.607141195362521,9.643135093335894e-37,4.4702819111249966e-36,
AF111167.2,0.0849842612149999,12.603121482813126,1.0147529523701454e-36,4.702217451956237e-36,
AIFM2,0.06270074784991732,12.603104163028911,1.0149758578550945e-36,4.702217451956237e-36,
TVP23C-CDRT4,0.07822329159323388,12.601914171323598,1.0304081438659808e-36,4.7722315741506346e-36,
ARHGEF6,0.1128766111687435,12.59939922865961,1.0637943146096775e-36,4.9253280813209235e-36,
PABPC4,0.160628526746239,12.597683395439779,1.0871869529453774e-36,5.032074309028108e-36,
TRAPPC1,0.0849406752297032,12.590142269478394,1.1962089342459335e-36,5.534969237907331e-36,
PSIP1,0.07469104747473988,12.58013597922121,1.3578101800981582e-36,6.280766209583269e-36,
IARS2,0.0684845730819837,12.572652144141191,1.492691210290401e-36,6.90254079801884e-36,
AL035446.2,0.13734860849638197,12.566669062478695,1.6100353395886356e-36,7.442860797163073e-36,
CMTM4,0.07283440975223551,12.565666903302741,1.6305676413530312e-36,7.535443709745108e-36,
ZBTB7C,0.03719872433874244,12.555470191643874,1.8548549893927886e-36,8.569303753223818e-36,
RPL18A,0.10430680807859047,12.554358038885743,1.8811005334530216e-36,8.68786746994222e-36,
SLC22A1,0.07969143125277703,12.553348877552024,1.9052348018977465e-36,8.796609925124547e-36,
RABGAP1L-IT1,0.051691650254337564,12.5509587127158,1.9636304848409267e-36,9.063423700439244e-36,
RPS15AP12,0.04427667757772678,12.550708214087798,1.9698526197155383e-36,9.089332319781712e-36,
METRN,0.04397554826487979,12.549733499001128,1.9942505710391308e-36,9.199066215667832e-36,
AC120114.3,0.051440774836322326,12.545248720755758,2.1104349484658722e-36,9.731993350556094e-36,
ABCB8,0.03766951491197671,12.543577398140263,2.1554325328749046e-36,9.936424156338389e-36,
NEIL3,0.0510948298641621,12.541680237112825,2.207666761527065e-36,1.0174078959343778e-35,
CMC1,0.08573882910479252,12.537839549666664,2.3172936991345015e-36,1.0676000940426142e-35,
KIF1B,0.07652848421607669,12.530510694844336,2.5417139532555374e-36,1.1706314156200372e-35,
A2M-AS1,0.07302268964081793,12.529854100551379,2.562844151028051e-36,1.1799992178407069e-35,
TMEM254,0.029264591264910756,12.528002360299745,2.6233809647228704e-36,1.2074994653227963e-35,
IGFBP4,0.09782963490332786,12.52763740248545,2.6354786807945707e-36,1.2126939046923724e-35,
SAP25,0.048491414400414636,12.524745133262389,2.7333336726165766e-36,1.2573334894036253e-35,
AC025917.1,0.07375177180226747,12.523059947553504,2.7920050268845386e-36,1.2839266493008473e-35,
ZBTB18,0.11128609901036385,12.520999774103803,2.865434590436406e-36,1.3172880237586767e-35,
