Gene,C,Z,Pval,FDR,Module
BANK1,0.6394336469761014,116.54505740190184,0.0,0.0,9.0
AFF3,0.5718010413187408,116.30653032363868,0.0,0.0,9.0
MTCO3P5,0.36010356094952556,116.16607700265054,0.0,0.0,1.0
PCDH15,0.5425580715785062,115.29986958285866,0.0,0.0,1.0
RN7SL1,0.4095994493795089,114.152216605559,0.0,0.0,1.0
RNA5SP325,0.4258454440425588,114.12111708885918,0.0,0.0,1.0
SNHG12,0.4417488523755468,113.6660624316793,0.0,0.0,7.0
LINC00298,0.4496598509244041,112.27809135807175,0.0,0.0,17.0
RNA5SP374,0.38671581741921224,111.67236696377752,0.0,0.0,1.0
RNA5SP199,0.38091503034517143,111.55503399664198,0.0,0.0,1.0
RNA5SP355,0.45239993667550676,110.04983876328967,0.0,0.0,1.0
LINGO2,0.49981555808996,109.94598968366832,0.0,0.0,17.0
RPS8P4,0.2867558207763731,103.61886485985421,0.0,0.0,1.0
EEF2,0.4566768160045997,98.9960003412368,0.0,0.0,7.0
PITPNC1,0.4967322801868882,98.84848677417676,0.0,0.0,17.0
LARGE1,0.521375749252872,98.4181529182849,0.0,0.0,9.0
PRKCH,0.4991893573941759,97.28771088392492,0.0,0.0,17.0
RNA5SP435,0.38902643762296807,96.91293815165686,0.0,0.0,1.0
EBF1,0.5188015499783155,96.37847171758908,0.0,0.0,9.0
MTATP6P2,0.324247950899934,93.56458985094264,0.0,0.0,1.0
RNA5SP290,0.43785692509377444,92.90712524835799,0.0,0.0,-1.0
AOAH,0.4813168487477859,91.42565664090714,0.0,0.0,17.0
AD000090.1,0.37923239107726353,91.16465314454405,0.0,0.0,1.0
MYRIP,0.39300884398382313,90.96197030191026,0.0,0.0,1.0
RNA5SP192,0.33860471885886473,89.75951322356275,0.0,0.0,4.0
MTCO3P43,0.3586419084666006,89.74970474760396,0.0,0.0,1.0
SLC26A8,0.12262048490765286,89.56756904090216,0.0,0.0,5.0
RNU4-2,0.3335400853876164,89.47637187464339,0.0,0.0,7.0
COL1A2,0.271712338816629,89.39000303054928,0.0,0.0,-1.0
SNORA73B,0.36348039639848007,88.86316524810458,0.0,0.0,7.0
ATP4A,0.31180078582212245,88.62388266897784,0.0,0.0,1.0
VCAN,0.44232631945583295,88.47119156580241,0.0,0.0,20.0
AC239727.1,0.3527112837131185,87.83101152817025,0.0,0.0,1.0
RNA5SP338,0.43093854890606986,86.3335429920388,0.0,0.0,4.0
IGFBP5,0.2998112091082629,86.04046228056495,0.0,0.0,1.0
RNA5SP298,0.32487637796890906,84.99540254506978,0.0,0.0,4.0
AC023590.1,0.7122696077334782,84.92391015676591,0.0,0.0,6.0
PGCP1,0.3295251598450877,84.5923307788407,0.0,0.0,4.0
SYNE1,0.3879721514711565,84.11699859436102,0.0,0.0,17.0
RNY1,0.33212942860967853,83.46132261529955,0.0,0.0,7.0
FCHSD2,0.5905074227239293,83.44289779105482,0.0,0.0,6.0
MTCO1P23,0.31987588940330075,82.7569505526746,0.0,0.0,-1.0
RNA5SP450,0.3744238377145767,82.23543305487486,0.0,0.0,4.0
RNA5SP326,0.3328360227538101,81.77335549455795,0.0,0.0,4.0
HFM1,0.33957829809623774,81.35253713475153,0.0,0.0,4.0
SELENOP,0.31483957791167816,81.06182560148879,0.0,0.0,7.0
RNA5SP366,0.33542492267231183,80.2655883974423,0.0,0.0,4.0
FOXP1,0.41913151244134794,80.05805729535692,0.0,0.0,9.0
ESRRG,0.3152903472772116,79.40457994043767,0.0,0.0,7.0
TCF4,0.6077699695260258,79.10508590384755,0.0,0.0,6.0
AL109628.1,0.21953899821289077,78.37790668290457,0.0,0.0,4.0
LYN,0.4089327478511944,77.88967362027624,0.0,0.0,9.0
FAM160A1,0.5933537656327744,77.71780356293918,0.0,0.0,6.0
RNA5SP243,0.2932995330997878,77.35692893611706,0.0,0.0,-1.0
SYNE2,0.3869640227090358,76.03171127812799,0.0,0.0,17.0
SPARC,0.26925486294342593,75.49816619557191,0.0,0.0,7.0
MTRNR2L4,0.282945613159382,75.31337009283814,0.0,0.0,1.0
APP,0.5158067366214071,75.22717327843723,0.0,0.0,6.0
AL022718.1,0.27478048855957515,75.16842190854969,0.0,0.0,7.0
MTCO2P22,0.23521538417691812,74.96793737647532,0.0,0.0,21.0
RYR2,0.28427342957597007,74.83618096721104,0.0,0.0,-1.0
RNA5SP42,0.31859088207877506,74.33345079612585,0.0,0.0,4.0
RPL6P30,0.19311011969369735,73.93443320912273,0.0,0.0,-1.0
RNA5SP267,0.31447482575087166,73.64500046591385,0.0,0.0,4.0
TENM4,0.2183146338442021,73.1098775343482,0.0,0.0,3.0
PRKCE,0.38022169066531025,72.0548808712677,0.0,0.0,9.0
SIPA1L1,0.3710266769825472,71.9217747312106,0.0,0.0,9.0
SOX1-OT,0.11000915092849807,71.83166865253268,0.0,0.0,13.0
RNA5SP481,0.248531695848747,71.6063139279565,0.0,0.0,-1.0
RNA5S17,0.28236494427096054,71.58662958962066,0.0,0.0,4.0
PLAUR,0.3267840956069916,70.99945785105231,0.0,0.0,20.0
RNA5SP242,0.29143576178098257,70.84987683750927,0.0,0.0,4.0
GRIP1,0.39284427247733744,70.75626189958541,0.0,0.0,30.0
SKAP1,0.358210518659717,70.43138937645884,0.0,0.0,17.0
NFIB,0.2838088394586157,70.10941619558332,0.0,0.0,7.0
RNF128,0.2905855947632664,69.8183714399568,0.0,0.0,7.0
HSPA4L,0.1053017569415203,69.79327264799784,0.0,0.0,44.0
LINC01478,0.4620416104705171,69.66033917684167,0.0,0.0,6.0
S100A9,0.31539086318302106,69.49000192043239,0.0,0.0,20.0
AL158069.2,0.2973052086612706,69.39853674654694,0.0,0.0,-1.0
RNA5SP143,0.2592810627318266,69.2683339932749,0.0,0.0,4.0
AC092418.1,0.16342945953611818,68.28839176113571,0.0,0.0,14.0
CUX2,0.5329405425210902,68.16434850802591,0.0,0.0,6.0
ADK,0.3285367321463631,67.66644856460113,0.0,0.0,9.0
MTCO1P8,0.2312750924607407,67.50596350626186,0.0,0.0,4.0
CA2,0.2926538408981633,67.00948849659798,0.0,0.0,7.0
RORA,0.38152023571195004,66.83164435669265,0.0,0.0,17.0
NR2F2,0.24994605523734942,66.77193127217191,0.0,0.0,7.0
BNC2,0.3113612846450316,66.39130129943052,0.0,0.0,17.0
PID1,0.26927529736660666,66.17572988989677,0.0,0.0,-1.0
AC006122.1,0.22150088826558156,66.03702485489791,0.0,0.0,-1.0
SMIM10L1,0.08287058957056007,65.69943889563953,0.0,0.0,-1.0
PLEKHG1,0.3553312698821162,65.58417139590276,0.0,0.0,9.0
NCAM1,0.317982652318403,65.51078964279652,0.0,0.0,17.0
RNA5SP359,0.24434402099082458,65.31486293389875,0.0,0.0,-1.0
CCDC50,0.4517467166960276,65.30698370922141,0.0,0.0,6.0
RNA5SP251,0.25040347072968994,65.06844871572905,0.0,0.0,-1.0
COL19A1,0.34397906714331156,65.066540808565,0.0,0.0,9.0
PHEX,0.5267576141275232,64.9640835361648,0.0,0.0,6.0
RNA5SP289,0.2511921457648372,64.74100194754521,0.0,0.0,-1.0
MTND3P10,0.1870050955772148,64.3700950482994,0.0,0.0,-1.0
AC016582.2,0.22188369331912616,64.2297572394938,0.0,0.0,-1.0
AC010336.7,0.22994733590583974,64.08213173974644,0.0,0.0,-1.0
FCRL1,0.3146995972503869,63.747393601014984,0.0,0.0,9.0
RNA5SP432,0.23524411047355265,63.3979384936001,0.0,0.0,14.0
ARHGAP26,0.3217198735954384,62.96719389026019,0.0,0.0,17.0
INPP4B,0.45668066041166844,62.86685791123158,0.0,0.0,30.0
CLDN18,0.2193690821069889,62.847717496985936,0.0,0.0,7.0
CD83,0.37320265693715515,62.638412449100635,0.0,0.0,9.0
SLCO5A1,0.32460783934632415,62.381653305822766,0.0,0.0,-1.0
GATA3,0.36028683809144074,62.359275955151105,0.0,0.0,30.0
RNA5SP368,0.2695169126591655,62.3534143130731,0.0,0.0,-1.0
AC108161.1,0.22149195597535187,62.31315294591898,0.0,0.0,21.0
NFIA,0.2962765492435829,62.222096724664816,0.0,0.0,-1.0
RNA5SP219,0.21868062655328496,62.10926300941895,0.0,0.0,-1.0
RPL31P49,0.20463942089393264,62.06652881857861,0.0,0.0,21.0
Z74021.1,0.13086120302405246,62.04582787672366,0.0,0.0,44.0
COL3A1,0.2698798957309048,61.93193704934987,0.0,0.0,7.0
TGFBR3,0.3373211522780926,61.78559733642679,0.0,0.0,17.0
AC022126.1,0.07762005244909993,61.558243782027816,0.0,0.0,5.0
YES1,0.33417008626459704,61.25711627012458,0.0,0.0,17.0
TPH2,0.09364533697627142,61.06099559497709,0.0,0.0,10.0
LINC01619,0.33907898995166297,60.63179258972234,0.0,0.0,9.0
COL1A1,0.21026282837110344,60.58650201562146,0.0,0.0,7.0
PCGEM1,0.21855619928737252,60.52515383298409,0.0,0.0,21.0
STAT4,0.29594372355428483,60.474486718334816,0.0,0.0,17.0
S100A1,0.1054636716101086,60.47154482132111,0.0,0.0,54.0
PZP,0.22007487922283794,60.470158015894434,0.0,0.0,14.0
SNX9,0.3049361487141126,60.46800186823416,0.0,0.0,9.0
AL589693.1,0.6333307209856045,60.461145768283835,0.0,0.0,19.0
SMAP2,0.3345740719499816,60.44745043210428,0.0,0.0,9.0
THBS1,0.22862250752107166,60.198033313601165,0.0,0.0,20.0
ACTA2,0.16963037302950437,60.00763647128379,0.0,0.0,21.0
AC093607.1,0.09452922554897783,59.95182519667691,0.0,0.0,12.0
FP671120.2,0.2500481743683645,59.27284377545957,0.0,0.0,-1.0
KCNQ5,0.42583907737263343,58.74643010125108,0.0,0.0,-1.0
EPHB1,0.4375424314414847,58.63243474918469,0.0,0.0,6.0
ADAM3A,0.09223994275560746,58.38393745688689,0.0,0.0,13.0
LIX1-AS1,0.28898326452639683,58.09890252944787,0.0,0.0,9.0
ARGLU1,0.2981785436887006,58.07030786247403,0.0,0.0,-1.0
EZR,0.3072693356863936,57.908187695989675,0.0,0.0,9.0
AC007688.1,0.20076333439818905,57.780124766030376,0.0,0.0,7.0
AC008574.1,0.11016822089218986,57.61885849152327,0.0,0.0,8.0
PCDH19,0.11621439600390907,57.490409319931054,0.0,0.0,5.0
CD24,0.16887566187680525,57.054127123155666,0.0,0.0,21.0
MYBL1,0.266422792119683,56.79075503773569,0.0,0.0,17.0
RNA5SP382,0.2621452073352126,56.4126017766342,0.0,0.0,-1.0
RNA5SP329,0.1918081493084092,56.3399577696126,0.0,0.0,14.0
AP001636.3,0.26509697058356757,56.313426380889055,0.0,0.0,9.0
PAX5,0.3123644159888591,56.100114019678706,0.0,0.0,9.0
EEF1B2P7,0.21037408995448967,55.66492361808818,0.0,0.0,-1.0
MTCH1,0.23928741481383087,55.65417531777915,0.0,0.0,-1.0
RELN,0.1656810945266018,55.56615245853983,0.0,0.0,3.0
LAMB1,0.1710589553282312,55.3914044321858,0.0,0.0,-1.0
KLF12,0.2937103309973646,55.22771519232046,0.0,0.0,17.0
RNA5SP351,0.2271921375060807,55.20973802401515,0.0,0.0,-1.0
AC104843.3,0.1586313018903804,54.89204599320013,0.0,0.0,-1.0
AC012618.2,0.18199299999403673,54.74920696175076,0.0,0.0,-1.0
RNA5SP225,0.2234705000691674,54.653778978030125,0.0,0.0,14.0
ZEB2,0.3137500169492057,54.34261999792348,0.0,0.0,17.0
MTCO1P14,0.2215619451037065,54.24988228005579,0.0,0.0,-1.0
SAT1,0.24011091123628914,53.75187845371489,0.0,0.0,20.0
C8orf34-AS1,0.20247322783898045,53.676589246778285,0.0,0.0,14.0
RALGPS2,0.3300762091618774,53.60342743279249,0.0,0.0,9.0
MT-RNR2,0.20538476075410195,53.466855318045305,0.0,0.0,89.0
LINC01837,0.09733103517094724,53.45533971473262,0.0,0.0,10.0
PLXNA4,0.3805668243671805,53.32202469636989,0.0,0.0,6.0
MTCO1P57,0.21228213717676095,53.27578008740849,0.0,0.0,-1.0
MS4A1,0.31777091299156107,53.214303056730614,0.0,0.0,9.0
SOS1,0.3083003624173706,53.11152760330841,0.0,0.0,30.0
ZCCHC7,0.28674395095637006,52.8547383013184,0.0,0.0,9.0
RNA5SP403,0.21393845793898955,52.747142824021815,0.0,0.0,-1.0
NRP1,0.3083603807304538,52.69917057711286,0.0,0.0,6.0
IL1RAPL1,0.22762984408581272,52.44273842985959,0.0,0.0,-1.0
SERF2,0.2252149355147486,52.32060325815001,0.0,0.0,-1.0
XDH,0.11810599066727974,52.24145756381545,0.0,0.0,3.0
RNA5SP352,0.25224823129208407,52.17403244075215,0.0,0.0,-1.0
DNAH6,0.11718550783093235,52.02674462726638,0.0,0.0,3.0
AC092142.1,0.19275671933705285,51.95323905885923,0.0,0.0,21.0
MTCO1P42,0.1720392576726621,51.89963510009523,0.0,0.0,-1.0
AC126283.2,0.09037946419367025,51.755408505364294,0.0,0.0,12.0
SLC8A1,0.5308577716785073,51.56450134014402,0.0,0.0,20.0
PKN2-AS1,0.171565374946472,51.55370395917324,0.0,0.0,8.0
MTRNR2L3,0.20756334746966346,51.55346518253734,0.0,0.0,23.0
JUN,0.24398223841100358,51.33856281803575,0.0,0.0,-1.0
RPL12P2,0.15555417200011362,51.33575451877217,0.0,0.0,-1.0
RGMB,0.18776237281917812,51.00669631340959,0.0,0.0,21.0
IGHA2,0.08518414908688139,50.94533037099703,0.0,0.0,47.0
RUNX2,0.48486282590156293,50.78932150181927,0.0,0.0,19.0
MGAT5,0.2428499574162522,50.720500588178126,0.0,0.0,9.0
ZNF800,0.3317062013713272,50.71260714566461,0.0,0.0,-1.0
GLUL,0.21086633217597006,50.699752206033665,0.0,0.0,-1.0
UGCG,0.4036994168177667,50.389403107660144,0.0,0.0,6.0
MTND5P10,0.202445557031904,50.37133228965167,0.0,0.0,-1.0
RNA5SP429,0.2401898153397645,50.17737174825627,0.0,0.0,-1.0
HSPG2,0.18242338310058168,50.09473560218413,0.0,0.0,23.0
RNA5SP301,0.1587157781239943,49.85576925421973,0.0,0.0,14.0
RPL23,0.2749028466568209,49.6469980316199,0.0,0.0,-1.0
AC007098.1,0.06882386918009,49.572170643657195,0.0,0.0,8.0
AL138828.1,0.15662705219305162,49.52061233336416,0.0,0.0,66.0
PROK2,0.07647146114940558,49.152432256640125,0.0,0.0,-1.0
ADAM28,0.26381795130193386,49.0379665031609,0.0,0.0,9.0
IL7R,0.2670616312370734,48.95326731248437,0.0,0.0,30.0
RPL13P2,0.1701108185875868,48.90640652166892,0.0,0.0,14.0
SNX29,0.2533325501326344,48.892506446498,0.0,0.0,9.0
TMEM132D,0.10443541856447087,48.87000948340041,0.0,0.0,10.0
PIK3C2G,0.19034607328960151,48.745285271497835,0.0,0.0,23.0
MTCO3P44,0.12371368455926779,48.733067061176726,0.0,0.0,-1.0
PPP2R2B,0.23495167902583225,48.72711821511867,0.0,0.0,17.0
TMSB4XP4,0.19499190089490714,48.54762290708468,0.0,0.0,-1.0
RNA5SP336,0.18592553863889408,48.52225536502308,0.0,0.0,-1.0
MALAT1,0.2249757502702632,48.50107837700314,0.0,0.0,89.0
RPL18P13,0.13158588302583848,48.484421641641866,0.0,0.0,-1.0
RNA5SP99,0.18276690284979308,48.473818156225676,0.0,0.0,-1.0
SLC25A3,0.24632322177076674,48.448553082340155,0.0,0.0,21.0
KHDRBS2,0.26062136411520964,48.20592555235163,0.0,0.0,9.0
FLRT3,0.13481045905357966,48.1619372439072,0.0,0.0,-1.0
MTND2P40,0.16613867958800696,48.087838256239074,0.0,0.0,-1.0
RNA5SP365,0.23761538702599294,47.95053811596236,0.0,0.0,-1.0
EMB,0.319717643126392,47.819151871890746,0.0,0.0,-1.0
RNA5SP38,0.20651236306933654,47.78379882128798,0.0,0.0,14.0
NKAIN2,0.616961440964364,47.751156099974445,0.0,0.0,19.0
LINC01122,0.49266217763638,47.681951499351825,0.0,0.0,19.0
EIF3FP3,0.08853917678983443,47.567558662477886,0.0,0.0,33.0
AC112719.1,0.2038526083833335,47.55803787451788,0.0,0.0,-1.0
DMXL2,0.35687639739860527,47.53625776279352,0.0,0.0,58.0
CTXND1,0.0901757891736866,47.53263988131097,0.0,0.0,15.0
GPR141,0.2665938098490062,47.52083111805182,0.0,0.0,17.0
BX571818.1,0.3906746854191688,47.4995557726311,0.0,0.0,6.0
C1orf21,0.22499537351466686,47.481947608885626,0.0,0.0,17.0
FAUP1,0.1870064537691,47.29662754899981,0.0,0.0,23.0
SMCHD1,0.27213207172870646,47.09197496914015,0.0,0.0,9.0
AC007160.1,0.14763004430897472,47.03778186078297,0.0,0.0,-1.0
RAB30,0.25146843296656124,47.01880552947317,0.0,0.0,9.0
RNA5SP119,0.17613742103059213,46.84716165260895,0.0,0.0,14.0
PDGFD,0.25947010659870734,46.7704737161622,0.0,0.0,17.0
PRKCB,0.25765446358999256,46.74595963166596,0.0,0.0,9.0
RPL12P21,0.0849629264708365,46.69879337571681,0.0,0.0,-1.0
FYN,0.2642514168470005,46.665171905241124,0.0,0.0,17.0
ANK3,0.3154279854330572,46.522924965323526,0.0,0.0,30.0
AL451074.2,0.1387904122070581,46.43662874284754,0.0,0.0,23.0
AC113137.1,0.10361836433274538,46.35141432798284,0.0,0.0,2.0
AP000893.2,0.23682835507489094,46.1945908543821,0.0,0.0,9.0
PDE4B,0.3095059631514307,45.95157200090242,0.0,0.0,62.0
RHOBTB1,0.19491664679600085,45.935282035188905,0.0,0.0,21.0
FOS,0.30520096731512875,45.92915207298462,0.0,0.0,20.0
ZNF768,0.07948314274628003,45.860918985985705,0.0,0.0,33.0
PELI1,0.2576948607991688,45.86073218360921,0.0,0.0,9.0
LINC00840,0.11721681438106278,45.75739048974806,0.0,0.0,11.0
NRXN3,0.21244666703125653,45.70588864974041,0.0,0.0,2.0
RALGAPB,0.21570116611390228,45.70348809397325,0.0,0.0,23.0
LMCD1,0.1881756103315074,45.53206603593258,0.0,0.0,21.0
CTSE,0.14796726895847456,45.53140940995351,0.0,0.0,26.0
TNR,0.10389427418643753,45.5060617378011,0.0,0.0,10.0
RNA5SP518,0.16425736505058733,45.45990868629827,0.0,0.0,-1.0
CREB3L1,0.17384754150711668,45.39277652485719,0.0,0.0,-1.0
RNA5SP460,0.1715853123639327,45.382832420136964,0.0,0.0,-1.0
CHIAP2,0.19712486680781055,45.13371216338871,0.0,0.0,14.0
RNA5SP191,0.2214536278307176,45.111951799286246,0.0,0.0,-1.0
AC099792.1,0.09046440250906948,44.88868474428547,0.0,0.0,2.0
MEIS1,0.5268286534186317,44.80582528611983,0.0,0.0,19.0
RNA5SP134,0.17996524169952138,44.71069748724196,0.0,0.0,-1.0
CD2AP,0.28639785488238445,44.628650086734915,0.0,0.0,6.0
LINC02316,0.12255938356576851,44.60203621003556,0.0,0.0,13.0
AL136456.1,0.16922733272825916,44.461664721475266,0.0,0.0,30.0
ITPR1,0.25539549518535287,44.31160046784606,0.0,0.0,9.0
FSTL4,0.28926625238012865,44.22601507729453,0.0,0.0,30.0
RNF220,0.4334141924238537,44.134219352850444,0.0,0.0,19.0
PALM2-AKAP2,0.25733481136264386,43.99187542207258,0.0,0.0,9.0
KREMEN1,0.07273005954277734,43.982433317345404,0.0,0.0,8.0
AC012498.1,0.10008105243899738,43.917629972863516,0.0,0.0,49.0
TPT1,0.23211191105298729,43.59193912740859,0.0,0.0,-1.0
MAML3,0.38810049291189513,43.553192455738454,0.0,0.0,19.0
PLCB1,0.2940270108902704,43.54807834562487,0.0,0.0,72.0
GNG2,0.23401297164641485,43.436041633715064,0.0,0.0,17.0
MTCO2P23,0.16659136340426178,43.37945172861029,0.0,0.0,-1.0
UBE2E2,0.26001503148887345,43.22298611402736,0.0,0.0,9.0
CCDC88A,0.38617080233471496,43.21507450985119,0.0,0.0,6.0
RNA5SP86,0.1641022780615485,43.21330792319863,0.0,0.0,23.0
EGFEM1P,0.44913695571287726,43.08884579363109,0.0,0.0,19.0
MTCYBP33,0.16255673799322737,43.06134978384412,0.0,0.0,-1.0
MIR646HG,0.19627964118280494,43.021395206154814,0.0,0.0,17.0
CDK14,0.2632000320405963,42.97662272183745,0.0,0.0,9.0
STK39,0.2558305275024216,42.89833484198291,0.0,0.0,17.0
NOL4,0.10010199339017563,42.784893522335565,0.0,0.0,8.0
PYHIN1,0.20674887561202784,42.78137066708231,0.0,0.0,17.0
RHOH,0.2432261063844525,42.5457548104731,0.0,0.0,9.0
NCALD,0.2505813478523087,42.471662558627585,0.0,0.0,17.0
RPLP0P2,0.1194403949242338,42.44516980244661,0.0,0.0,35.0
KIAA1549L,0.20468875380390267,42.38764153139125,0.0,0.0,11.0
LRMDA,0.3747882729598729,42.355522396185115,0.0,0.0,19.0
CDH12,0.14284964072865208,42.29455288459705,0.0,0.0,3.0
GRM4,0.12713354532168555,42.26599215511188,0.0,0.0,13.0
LINC02240,0.10012198267351302,42.23729205730335,0.0,0.0,8.0
EIF2AK3,0.21112449018101007,42.19243121771203,0.0,0.0,9.0
ADAMTS20,0.06858409382603235,42.189443676692136,0.0,0.0,47.0
AC016691.1,0.07784009660632424,42.154833103709116,0.0,0.0,59.0
RBFOX3,0.11561025228604081,42.0951297057502,0.0,0.0,15.0
COBLL1,0.28502530751245864,42.08823969906427,0.0,0.0,62.0
ST6GAL1,0.19899626503707135,42.058229385755304,0.0,0.0,9.0
RERE,0.30926518157107846,42.03161375922212,0.0,0.0,19.0
LHFPL2,0.29837361702442844,42.00565093221684,0.0,0.0,6.0
AL358176.3,0.14918719910636072,41.98277524300227,0.0,0.0,-1.0
MTND5P33,0.15924652327777888,41.91646217214436,0.0,0.0,-1.0
AC094085.1,0.1447622396844913,41.909773769648304,0.0,0.0,-1.0
ATP4B,0.18305090978092534,41.90861368151169,0.0,0.0,-1.0
CKB,0.14951169743625378,41.89097302169936,0.0,0.0,-1.0
FYB1,0.1912611210632198,41.80902872772728,0.0,0.0,17.0
SMAD9,0.16113738674743808,41.79000182088686,0.0,0.0,-1.0
PIP4K2A,0.23128973965762722,41.73765549256391,0.0,0.0,17.0
IQGAP2,0.2914329189029676,41.723445532393775,0.0,0.0,72.0
RPS7P6,0.09388291920857043,41.69391283030257,0.0,0.0,49.0
RNA5SP264,0.1604797171121949,41.660862850278775,0.0,0.0,-1.0
SLC35F3,0.30327504472302297,41.60237434252593,0.0,0.0,6.0
FRMD6-AS2,0.16750711053888628,41.59105590410389,0.0,0.0,-1.0
CD74,0.31095719356208207,41.571164322592665,0.0,0.0,9.0
EGR1,0.17604830441649388,41.48921557446053,0.0,0.0,20.0
CYP2C8,0.08596402904166527,41.47005392263026,0.0,0.0,64.0
RNA5SP74,0.1768721495220515,41.44688695679072,0.0,0.0,-1.0
KPNA4,0.26865627675847087,41.39129700632096,0.0,0.0,49.0
PTPRS,0.3400988249703185,41.354024592152804,0.0,0.0,6.0
AF165147.1,0.19867594090163834,41.33769814274525,0.0,0.0,17.0
ARHGAP15,0.25224032217958947,41.265263331953236,0.0,0.0,9.0
INPP4A,0.2744849938439759,41.15867374918447,0.0,0.0,6.0
DACH1,0.37834796725484127,41.087629648587395,0.0,0.0,19.0
RBM47,0.272013906326132,40.9981924074812,0.0,0.0,58.0
RNA5SP519,0.16834832276104847,40.98921037815048,0.0,0.0,26.0
BIRC3,0.22071542523652513,40.9648334929369,0.0,0.0,9.0
RNA5SP185,0.1549642290257335,40.930773522426364,0.0,0.0,26.0
SYT2,0.10281597192210387,40.855003925266445,0.0,0.0,10.0
RNA5SP303,0.1416003773339522,40.85334833012476,0.0,0.0,23.0
RAP1GAP2,0.22306266832041072,40.78759701900272,0.0,0.0,17.0
IRF4,0.36243952548499386,40.73345454088589,0.0,0.0,6.0
RNA5SP248,0.16390191449329544,40.731380438216654,0.0,0.0,23.0
LRRC9,0.08699022588509316,40.65772670260097,0.0,0.0,3.0
UTRN,0.225213410792147,40.61917499449248,0.0,0.0,17.0
RGS7,0.2995516254466881,40.587931526665805,0.0,0.0,6.0
CDK6,0.5278746153300392,40.56760875661866,0.0,0.0,19.0
PLXDC2,0.395068456405684,40.54937377399321,0.0,0.0,20.0
RNA5SP277,0.13894856813381715,40.451724326243244,0.0,0.0,26.0
RNA5SP259,0.18492649346339912,40.40171870206274,0.0,0.0,26.0
GNLY,0.1955962278472703,40.38922300060426,0.0,0.0,17.0
AGAP1,0.17198017029725782,40.27925013478727,0.0,0.0,-1.0
GATA6,0.17033413908422101,40.21991295906965,0.0,0.0,21.0
RNA5SP321,0.1651104701667336,40.2131553499481,0.0,0.0,-1.0
ALDH1A2,0.09263918042724481,40.07068013896134,0.0,0.0,-1.0
SRGN,0.26920136977192954,40.0392351788577,0.0,0.0,20.0
CNTN5,0.17339972492906744,40.00189027764986,0.0,0.0,3.0
PPARGC1A,0.15902214595174927,39.91154305456766,0.0,0.0,23.0
RNF144A,0.24131988551334,39.86501312453749,0.0,0.0,30.0
RNA5SP302,0.1911377464122563,39.86312874424239,0.0,0.0,26.0
LINC01111,0.12859531341385474,39.85086767551859,0.0,0.0,15.0
CEP78,0.18879766098823678,39.82406241632503,0.0,0.0,17.0
DYNLL2,0.16570369416291464,39.77506502859204,0.0,0.0,21.0
ERCC1,0.18107133669588954,39.75642583149654,0.0,0.0,-1.0
RNU4ATAC,0.1936037906114429,39.695744161333636,0.0,0.0,21.0
RNA5SP211,0.14478153800579419,39.660008362419056,0.0,0.0,-1.0
