Gene,C,Z,Pval,FDR,Module
SUMF1,0.2840607271317309,48.69121408259339,0.0,0.0,-1.0
SKAP2,0.2710738758060124,48.16933250551959,0.0,0.0,5.0
RPL13,0.32174412018787996,48.0035950011007,0.0,0.0,3.0
HBA2,0.17385724166094374,47.95571041169549,0.0,0.0,21.0
ZEB2,0.21518351634562985,47.80292625314464,0.0,0.0,5.0
RAD51B,0.2850108224066224,47.249384963738855,0.0,0.0,-1.0
TGFBR2,0.28933614677122366,46.73817480194247,0.0,0.0,-1.0
CEACAM8,0.2153593266981095,46.72613204911985,0.0,0.0,1.0
SCARNA10,0.18784342628289247,45.90164584986501,0.0,0.0,3.0
CLECL1,0.1116319717878329,45.30833780459169,0.0,0.0,4.0
LINC01478,0.1353052012896907,45.214367236528865,0.0,0.0,2.0
PDZD8,0.1628878018728295,45.21093232359874,0.0,0.0,1.0
TPT1,0.23056196252103453,44.51501468189114,0.0,0.0,3.0
SLC8A1,0.1986256722990653,44.51445223660963,0.0,0.0,5.0
FAU,0.19715168841698283,44.41416438480123,0.0,0.0,3.0
RPS12,0.25418438632689966,44.31501790674122,0.0,0.0,3.0
ST8SIA4,0.25775223613242904,44.30819146143848,0.0,0.0,-1.0
LINC00680,0.025127260269098076,44.045612708265246,0.0,0.0,3.0
LINC00381,0.021076929057940615,43.744080984595996,0.0,0.0,43.0
PLCB1,0.18738826784785192,43.61803316346996,0.0,0.0,5.0
TLR2,0.22385815721964633,43.438043674562756,0.0,0.0,5.0
TMSB4X,0.19342346233600644,42.86692745092423,0.0,0.0,3.0
KREMEN1,0.0439651360483003,42.67118932516758,0.0,0.0,-1.0
RPS27A,0.1994459829242969,42.46666432922812,0.0,0.0,3.0
RPLP1,0.2365949183570216,42.263156886695825,0.0,0.0,3.0
RPL31,0.22161679391723058,41.47129789465895,0.0,0.0,3.0
DMXL2,0.18818374668200694,41.46189086674103,0.0,0.0,5.0
PDE4D,0.25672151189844794,41.41249891525828,0.0,0.0,1.0
NRG1,0.20683672081986554,41.19054095372778,0.0,0.0,5.0
MYL4,0.06850747924657166,41.13593431525616,0.0,0.0,-1.0
GPCPD1,0.18832901903812804,40.888801264250596,0.0,0.0,5.0
MAN1A1,0.21258270045735195,40.491708815466616,0.0,0.0,4.0
SNORD46,0.2070276313357194,40.36171460833566,0.0,0.0,3.0
B4GALT5,0.18564578924626435,40.33081264476746,0.0,0.0,1.0
AHR,0.16820940258954403,39.77511624826628,0.0,0.0,5.0
SNORD97,0.1595100786840411,39.617472855991274,0.0,0.0,3.0
MEMO1,0.20388363950348698,39.50695508463819,0.0,0.0,-1.0
IGLV3-19,0.07849570047306362,39.459380294385554,0.0,0.0,4.0
SNORD89,0.17355191147376733,39.0646452795128,0.0,0.0,3.0
ARHGAP15,0.18854443523787387,39.05311341815647,0.0,0.0,6.0
SOCS2,0.06220596334125701,38.88118633896361,0.0,0.0,51.0
LRRK2,0.18022417377434943,38.77227391044997,0.0,0.0,5.0
HIST1H3B,0.0859699508620508,38.74882548818987,0.0,0.0,4.0
TMTC2,0.1898649533144941,38.709489108025394,0.0,0.0,5.0
CTSS,0.17975104206472475,38.674144746126515,0.0,0.0,5.0
LYN,0.17947004419593277,38.58935004096427,0.0,0.0,5.0
EIF4A1,0.20315219854788077,38.56983725561951,0.0,0.0,3.0
CACNA1E,0.07376136808966718,38.43843245544688,0.0,0.0,42.0
JARID2,0.16829926004869805,38.36266410027853,0.0,0.0,5.0
NCOA4,0.1995013958664389,37.97636581810411,0.0,0.0,39.0
SNORD17,0.16489777377545975,37.975311331767905,0.0,0.0,3.0
RPS6,0.20519099979028116,37.63715845899227,2.65354198570743e-310,2.356456620734175e-308,3.0
PFN1,0.25688114754430086,37.59086470664804,1.51563275897083e-309,1.3365986393174007e-307,55.0
AC012063.1,0.06099322181581657,37.445598589553896,3.541877889792982e-307,3.101952229136626e-305,7.0
RPL27,0.18841416356462978,37.41181482887647,1.2554019159763031e-306,1.0919417076015803e-304,3.0
MANF,0.20024287273119665,37.39584874470734,2.2820513389181647e-306,1.9714129219674677e-304,4.0
GPR141,0.18746175420361177,36.822602566239254,4.0146741791683834e-297,3.444753202787791e-295,1.0
MT-CYB,0.173953751288764,36.75759046340923,4.3970644405217664e-296,3.7475383443077794e-294,3.0
RBPJ,0.21626866813401768,36.73270606011501,1.0979110816792568e-295,9.294915217496587e-294,5.0
PICALM,0.1652210001299717,36.48192890111082,1.0727102268000302e-291,9.021421966975883e-290,5.0
XBP1,0.12548609328581817,36.47422632058102,1.4210194532980554e-291,1.1872056603573688e-289,4.0
SNHG6,0.17003827200619115,36.4525976778815,3.128710440663824e-291,2.596829665750974e-289,3.0
MT-ND5,0.1852287077610284,35.883179783579166,2.7946816765866856e-282,2.3045235461671638e-280,3.0
AAK1,0.2254310615883981,35.878210406763735,3.3406359299207397e-282,2.7369506886492567e-280,54.0
ABCA1,0.18251643245593216,35.6566880853147,9.280153409055828e-279,7.554401803948714e-277,5.0
SCN9A,0.1498849458045082,35.57251247381006,1.8644170899244654e-277,1.5080402945828527e-275,2.0
GAB2,0.15371559711693508,35.52679373189768,9.483162837240827e-277,7.621942080387422e-275,5.0
PDS5B,0.19516082451158553,35.45861550077016,1.0683286278072354e-275,8.532519021713258e-274,-1.0
SNHG12,0.19052415486818794,35.40661327254185,6.754004620556344e-275,5.360569042277813e-273,3.0
P2RY14,0.12147476911791776,35.246032473441296,1.973182806080138e-272,1.5563632580379922e-270,2.0
RAB8B,0.19620961470513415,35.087016627663694,5.317625426030401e-270,4.168427486738276e-268,-1.0
SENP6,0.2239647207361881,35.05486723939304,1.6435627643594302e-269,1.2804664751288592e-267,-1.0
MED12L,0.10672042000500831,34.99158639520385,1.510415019721271e-268,1.16955855703905e-266,1.0
PNRC1,0.21146074347453775,34.758394232080335,5.175206292583653e-265,3.98302695209211e-263,3.0
RPS23,0.17367541741684134,34.4678701255604,1.2156544780730385e-260,9.299756757258744e-259,3.0
PBX3,0.18026719631498023,34.4468860588165,2.5066482024185002e-260,1.9061033247013494e-258,-1.0
RPS14,0.1804462719799127,34.368532892134084,3.7232157881653563e-259,2.8143522198757062e-257,3.0
COBLL1,0.2242007148855539,34.224264831926206,5.267163042153744e-257,3.9578522764680707e-255,2.0
UBE2S,0.03167374302019471,34.127004814276454,1.4668035722669084e-255,1.0957022684833805e-253,43.0
HSPA5,0.12642622606953738,34.02920380128326,4.121588346589593e-254,3.060821661598903e-252,4.0
JMJD1C,0.14995565205687242,33.89389173295523,4.0978116813218345e-252,3.0254715430875567e-250,5.0
RPL23,0.18083322170304122,33.81327541495891,6.292739114206035e-251,4.619161503543494e-249,3.0
RACK1,0.20370639960408057,33.63322212344219,2.7427276504458846e-248,2.0017183007478328e-246,3.0
FKBP5,0.19717093427779978,33.502051803721066,2.2496196260461464e-246,1.6324525503520007e-244,-1.0
DPY19L1P1,0.0979944884422548,33.43107377995138,2.424641400562773e-245,1.7494614287356053e-243,1.0
IFIT1B,0.07627182195238855,33.364786747943555,2.2231596265005672e-244,1.595022830335068e-242,-1.0
SRSF5,0.19713811078050764,33.31682389729017,1.101750632872506e-243,7.860186116206714e-242,-1.0
FKBP11,0.0994900456442494,33.14486998676425,3.357073135414656e-241,2.381646466292219e-239,4.0
AC012636.1,0.05595144686065168,32.84337001332434,7.082144643752205e-237,4.9964530461671804e-235,-1.0
FCHSD2,0.14836296933097295,32.76036296282246,1.0808185359836944e-235,7.583046733954107e-234,2.0
CAMK4,0.18997650277486164,32.65745007439068,3.140688635015682e-234,2.1914068668167113e-232,6.0
MCTP1,0.15531766310848105,32.518286190679234,2.9405264006506857e-232,2.0405325006482545e-230,5.0
RPL27A,0.16393378881286044,32.396029319209326,1.5609406079737429e-230,1.0773035206879654e-228,3.0
INPP4B,0.206618886759415,32.35351676030942,6.189991316799656e-230,4.2490107963264234e-228,6.0
CA1,0.1593481519090714,32.34438605648205,8.319349760755784e-230,5.679968957625683e-228,57.0
SNORD15B,0.15264022239473088,32.28723519977331,5.283772905517143e-229,3.588162145837551e-227,3.0
BX571818.1,0.19271081342161794,32.22407676988754,4.0601755600681674e-228,2.742562204112003e-226,2.0
TSPAN13,0.14908571477823684,32.16594306720113,2.643380163236198e-227,1.7760997192029882e-225,2.0
PACSIN1,0.11987253184819432,32.10559419126358,1.8417297288606226e-226,1.2309539908842658e-224,2.0
SKAP1,0.18679895902256136,32.00018473847087,5.419913673700029e-225,3.603533180226003e-223,6.0
SIPA1L1,0.16203481929863242,31.784626059586294,5.279097303022305e-222,3.4916279505770965e-220,5.0
AC025171.2,0.055120736063379645,31.60886453589329,1.3945924407134968e-219,9.17612922519207e-218,-1.0
SUB1,0.15398895419689937,31.333726756371487,8.105268871683703e-216,5.305608732036667e-214,4.0
RPS13,0.16950603393270755,31.32476151225204,1.0736769280391475e-215,6.992114517522633e-214,3.0
AF241726.2,0.1484300547628897,31.291348323541815,3.0595142421205567e-215,1.982284253096375e-213,1.0
RPL10A,0.16258577515154976,31.234326762295606,1.822386852719225e-214,1.1747457179026111e-212,3.0
CAVIN2,0.07774895943139881,30.997506710029388,2.9120582710818965e-211,1.8676882820438892e-209,52.0
CD38,0.09770869702765478,30.80851004078646,1.0078038861762544e-208,6.431206809322741e-207,4.0
MT-CO3,0.162966431423617,30.639026816651768,1.8501588143609692e-206,1.1747583391784973e-204,3.0
RNA5SP62,0.13294147140666318,30.637358284365803,1.94730553139929e-206,1.2302901961810739e-204,44.0
MON2,0.17253361492892547,30.541239872164716,3.6957811831840017e-205,2.3234022398640415e-203,-1.0
RGS2,0.12797509511547323,30.489489945496494,1.7958294308015514e-204,1.1234107360467437e-202,5.0
CEACAM6,0.06707905724357707,30.488979212037783,1.8240432104474895e-204,1.1354668985035622e-202,1.0
APP,0.13623449020561962,30.355251352457874,1.070960660929019e-202,6.634209479579323e-201,2.0
ACSL1,0.13269652393954037,30.05986313922543,8.113379767063174e-199,5.0015441583463707e-197,5.0
CTDSPL,0.09529632315893509,30.0099870705755,3.6350045285793486e-198,2.2299962564458525e-196,1.0
TAFA1,0.11087144768029632,29.989868241052015,6.6515035991547364e-198,4.060934817580096e-196,6.0
SEC11C,0.11774934340040556,29.985600616528032,7.560681432366183e-198,4.593927919120486e-196,4.0
QKI,0.16071358393883203,29.687112672910285,5.631611247369877e-194,3.405515772873813e-192,5.0
IRF4,0.10092599625682892,29.67191684115654,8.84552202388033e-194,5.323662757405513e-192,4.0
ZSWIM6,0.15136723408945188,29.50835815213003,1.1245636521006657e-191,6.736242366993562e-190,5.0
DOCK4,0.12060407819213681,29.457643466964775,5.0245324142557584e-191,2.995612071766849e-189,-1.0
LINC01933,0.05897162697425624,29.260066941228185,1.6718184685417402e-188,9.92075828598671e-187,30.0
SNORA79,0.05523285680800534,29.028931172072046,1.4196424205380257e-185,8.385134464377854e-184,4.0
BACH1,0.15286166468019455,29.0009057447543,3.204397636729046e-185,1.883918777260285e-183,5.0
EFCAB5,0.01086456407781853,28.793022454991615,1.3114608411099353e-182,7.674765539748879e-181,18.0
LEF1,0.14741758226099766,28.781794939254347,1.8125629264023732e-182,1.0558594771735658e-180,6.0
KCNJ15,0.096733448454448,28.612140354384294,2.3727306196686143e-180,1.375858727816061e-178,42.0
SNX9,0.1571420146096352,28.581790975065033,5.657603035150228e-180,3.2657227701533064e-178,-1.0
MT-ND4,0.1372407759245365,28.464507847376453,1.6115816944272848e-178,9.260396351824474e-177,3.0
LINC00535,0.02494348042863448,28.418868891649247,5.911300034689597e-178,3.381423384708252e-176,18.0
TCN1,0.04882159511406172,28.413213747151325,6.943188600132326e-178,3.953881257088808e-176,1.0
RNU4-2,0.12596214275552922,28.38147956698446,1.711649104273299e-177,9.703674988913671e-176,3.0
RBM47,0.1292574693818328,28.16876850999279,7.058431542308327e-175,3.9837787624788195e-173,5.0
FNDC3B,0.13209181452559796,27.947278915264395,3.55694483467316e-172,1.998656745819224e-170,5.0
TCTEX1D1,0.11538630654129475,27.889458880365066,1.790730638225455e-171,1.0017836288469186e-169,1.0
CD24,0.1335462982857883,27.877347959608077,2.5111746581957174e-171,1.3986582010713778e-169,1.0
GPR183,0.14596540289490087,27.741306226129105,1.1092553111302367e-169,6.151280871634444e-168,2.0
ST20-AS1,0.0571054868806106,27.726079237183207,1.6930593463299632e-169,9.347895930019218e-168,64.0
ISG20,0.09882642280035278,27.681877032541923,5.77019257518222e-169,3.172107165031992e-167,4.0
SNHG14,0.13337346978737838,27.600124844959463,5.544367835333106e-168,3.034824445728238e-166,3.0
AC018638.7,0.08133244760871873,27.574486564194103,1.1257117796724945e-167,6.135370768266526e-166,69.0
DUSP1,0.14162899593687822,27.517041453764485,5.489652553338742e-167,2.9791922126003713e-165,5.0
CRELD2,0.08399417753079984,27.3839660109179,2.1287134438221152e-165,1.1503205116211506e-163,4.0
RALGAPA1,0.14414822647344916,27.286881271362812,3.035351829126435e-164,1.633302240596466e-162,-1.0
PLS1,0.0744190083376958,27.28376284350236,3.305304607769402e-164,1.7710575195807442e-162,27.0
KYNU,0.12031125640160531,27.22262347744095,1.7531670210988526e-163,9.354398319720306e-162,5.0
AC007381.1,0.07521952811122674,27.104769489952904,4.3254479823358797e-162,2.2982788254260813e-160,2.0
AL080317.3,0.07246551136768813,27.08177414850915,8.071837903286032e-162,4.271011230576222e-160,-1.0
C2orf92,0.04886415250484556,27.035570336918454,2.82275345774162e-161,1.4873919568406984e-159,-1.0
TRPS1,0.13970198597413694,26.865238171498767,2.799291321851557e-159,1.4689339048013608e-157,5.0
HIST1H4C,0.04950704642808542,26.707527848974628,1.9242891505728624e-157,1.00561925609567e-155,4.0
S100P,0.0887284102125444,26.647654515993914,9.526439092511531e-157,4.958043034254259e-155,1.0
TMEM170B,0.12553623082646842,26.643549149717092,1.0629302697178108e-156,5.509449589855706e-155,5.0
MRPL34,0.024391076418796124,26.600455078017795,3.35312977422113e-156,1.7309510163753712e-154,3.0
RBP7,0.040469682218420025,26.53202239808756,2.070679200479909e-155,1.0645973751779094e-153,56.0
PF4,0.049378922843751914,26.483841993971357,7.439859788866217e-155,3.8096282039843587e-153,53.0
TXNIP,0.17803119264940465,26.44888855470323,1.8788771378457926e-154,9.582273403013543e-153,3.0
SNORD63,0.10678284413174338,26.431255778783363,2.996818424146187e-154,1.5222638867292971e-152,3.0
RPS19,0.16336816273621965,26.353185538280275,2.3592948181773722e-153,1.1936527847025678e-151,3.0
RPL24,0.11788722509970354,26.319751501147532,5.698272715382123e-153,2.8715224290729197e-151,3.0
NAP1L5,0.028501058014071504,26.2651546368618,2.3991968939430425e-152,1.2042451128925966e-150,12.0
INHBA,0.1114994937345329,26.242226032246226,4.384016753516696e-152,2.191835777673564e-150,1.0
TCTN1,0.0493183038010444,26.201192810268683,1.287756863906737e-151,6.41302918225555e-150,48.0
RPL36,0.16008424246775077,26.146368871662517,5.419156284416095e-151,2.688197877179687e-149,3.0
KCNMA1,0.0434788576138306,26.08404333636663,2.765935343081387e-150,1.366716456100799e-148,-1.0
MNDA,0.12199072133400338,26.0567567808767,5.639491301785614e-150,2.775810079123082e-148,5.0
PROK2,0.06647935623168748,26.05302726007614,6.215889590340373e-150,3.0477058651634127e-148,1.0
IGKJ4,0.10717690161543776,25.919444285962303,2.010498600468111e-148,9.819739125901747e-147,9.0
AC026471.4,0.040766501512274546,25.810722660029207,3.3604756753802503e-147,1.635045233779839e-145,1.0
CD164,0.1537113697071397,25.762274857840662,1.174297185391657e-146,5.6917557088887984e-145,-1.0
RABGGTB,0.12400402342762645,25.692699747729726,7.052335173161202e-146,3.4052321050940723e-144,3.0
LRRFIP1,0.1322739637297695,25.576016751254922,1.4103253438188417e-144,6.783985432255861e-143,5.0
PDIA4,0.08143721365713072,25.542538420622147,3.3228013763280914e-144,1.5923114972826577e-142,4.0
FCN1,0.12312026311323557,25.472949160405513,1.9660136875787188e-143,9.385867600963215e-142,5.0
CD2AP,0.13327074483249007,25.46390077106812,2.4764111628866313e-143,1.1778256688201248e-141,2.0
KLHL13,0.10559407259323542,25.458195653471932,2.864208540547426e-143,1.3571859797168568e-141,2.0
LINC02458,0.0461793340941308,25.44369794664773,4.144741050613854e-143,1.9566567509942502e-141,51.0
MT-CO1,0.12092925598695903,25.432194919011426,5.556145027060895e-143,2.6132402110609744e-141,3.0
NKTR,0.14477419188874555,25.401094011665265,1.2263227079151473e-142,5.746521058234116e-141,-1.0
AFF3,0.1568614752714203,25.33689422344257,6.266555929763546e-142,2.925698299708356e-140,2.0
LINC00239,0.07500346073134775,25.335739023524614,6.452972483348006e-142,3.001695881539792e-140,25.0
AC099811.1,0.03278634252031869,25.252686565716186,5.29083245698725e-141,2.452127057346025e-139,14.0
NFKBIZ,0.13308602370784053,25.21553810209615,1.3529218319382906e-140,6.247547034103401e-139,49.0
HIF1A,0.10448989130641985,25.19747838435697,2.134437680328699e-140,9.820733370468894e-139,5.0
PDE3B,0.12402624882628191,25.13883237906609,9.360866605919275e-140,4.2914673295512227e-138,6.0
ANK3,0.13974233495662353,25.091066499708045,3.112686974110812e-139,1.4218709310875253e-137,6.0
STK17B,0.12053397416509981,25.076732268852034,4.4620771478895735e-139,2.0309647921523187e-137,5.0
SHARPIN,0.05608901959078075,25.062894825744365,6.315877608973538e-139,2.8644760627269627e-137,12.0
CLEC7A,0.11925183740064947,24.9995627045249,3.0903506173202846e-138,1.3965965298701173e-136,5.0
AC127070.4,0.04379443161095148,24.984398888746703,4.517068246646027e-138,2.0341223285162376e-136,-1.0
CHD3,0.09615389269403055,24.922954762407986,2.0980103153445156e-137,9.414357948607775e-136,67.0
VMP1,0.11772147759347139,24.91700141735101,2.4341187717451076e-137,1.0884110662813776e-135,5.0
AL589693.1,0.10838092815710759,24.9073094187102,3.100059081869396e-137,1.381321062479279e-135,-1.0
SRGN,0.11556974720147095,24.901468552549595,3.5862896852684466e-137,1.5923878571057345e-135,1.0
MPEG1,0.1163557829405732,24.83784114060952,1.7497537522408313e-136,7.742203100942968e-135,5.0
TBXAS1,0.10093653890046404,24.799258605261855,4.5657702099069336e-136,2.0132193019308384e-134,5.0
SIGLEC14,0.07686829255320582,24.784581881991528,6.573467418565944e-136,2.8884589186286826e-134,28.0
BASP1,0.10062931114498853,24.714143461636958,3.7682067725046986e-135,1.6500847518633505e-133,1.0
PDIA6,0.12221997590086603,24.643722044776386,2.1485297266163953e-134,9.37600652862598e-133,4.0
PELI2,0.1284070140228364,24.638147754307276,2.465426883342421e-134,1.072207396971418e-132,5.0
DPH7,0.05136659729316843,24.607182713717876,5.291280446420287e-134,2.2933095695935573e-132,7.0
AC009779.3,0.043271101523774794,24.521603164420913,4.345571529117924e-133,1.8770208451792014e-131,22.0
BACH2,0.1309345397594498,24.48535569661028,1.0578469549328543e-132,4.553762196844854e-131,6.0
AC008625.1,0.009312787605095057,24.483584114833896,1.1048217663211965e-132,4.737237916289708e-131,21.0
CPEB2,0.11104850914169011,24.483469578098394,1.1079294914072315e-132,4.737237916289708e-131,42.0
CDK17,0.1322578623750158,24.4667218669429,1.6704228432276445e-132,7.118355599378476e-131,-1.0
NAP1L2,0.061598805774453515,24.465627554162182,1.7158267269014612e-132,7.287385821044032e-131,63.0
SLC35F3,0.10490687781436606,24.414511044230117,5.997067657380102e-132,2.5385587393689973e-130,2.0
MGAM,0.02555316400496561,24.339292236236247,3.763548940578807e-131,1.5878175414089793e-129,3.0
SS18L2,0.06054470167423584,24.295333107599998,1.098062023735737e-130,4.617314450139114e-129,59.0
STOX2,0.09020129715853611,24.28125107874309,1.5467455788662682e-130,6.482548549842488e-129,1.0
RIPK2,0.09918263849923965,24.27826945672984,1.6630754257559931e-130,6.947169352524788e-129,5.0
CCDC120,0.06726100678159977,24.275239268058836,1.7902514752594952e-130,7.453902781744371e-129,7.0
CD55,0.1121464309768697,24.255060657666327,2.9236180085676906e-130,1.2133014735555915e-128,5.0
DENND1A,0.12021142101976921,24.24752305924014,3.511095709930247e-130,1.452358450176033e-128,5.0
RPS5,0.11458797551782929,24.206099307135034,9.594573053594875e-130,3.955892311935108e-128,3.0
GP5,0.08877698618221948,24.18055538627749,1.781859043250023e-129,7.322921679686744e-128,-1.0
MIR924HG,0.1363569207236179,24.163499612571606,2.6929387286060517e-129,1.1031493198247822e-127,1.0
DELE1,0.047323346203255005,24.142648987390896,4.4597829378591255e-129,1.8210541327290365e-127,-1.0
LINC02580,0.07888911418732748,24.062767934740304,3.0684348508872855e-128,1.2489119926736422e-126,19.0
MT-ND4L,0.103613461214226,24.03072099652454,6.640055147210209e-128,2.693995537201995e-126,3.0
MBNL1,0.11791471246606908,24.02271900764145,8.050335089241185e-128,3.2557708693717773e-126,6.0
RPL35,0.13220134222627186,23.9419909374818,5.5986886527576915e-127,2.2570713397260292e-125,3.0
BPI,0.11090160411269148,23.87911797663132,2.5241264723050114e-126,1.0143633567025741e-124,1.0
ZFAND3,0.1145906656087506,23.87847213365989,2.563424233517597e-126,1.0269061306447937e-124,5.0
BCL11A,0.09019098516906345,23.870516183227014,3.1006765496374525e-126,1.2382230032655977e-124,2.0
SNHG3,0.0958534176826158,23.769596351985104,3.44585912307726e-125,1.3717543888388128e-123,3.0
MRPS22,0.08453980742380617,23.735279895685224,7.796792564183764e-125,3.0941083991428e-123,57.0
LDOC1,0.05591703082646432,23.685080632827177,2.568881667861912e-124,1.0162687943980816e-122,43.0
