Gene,C,Z,Pval,FDR,Module
CLK1,0.11467379343176144,29.303207536248205,4.719957968396282e-189,9.17690623072229e-188,1.0
ITK,0.10772605016301447,29.254821281419794,1.9494853461225247e-188,3.7865379867264486e-187,3.0
DDX6,0.12453941432492358,29.203621471598506,8.721956458105794e-188,1.692391651415017e-186,1.0
AL049634.2,0.11508861053956498,29.2026962582962,8.961112088996902e-188,1.7370564124466968e-186,1.0
VAPA,0.13740110526820346,29.201410782585718,9.304301166465621e-188,1.8017779208860674e-186,1.0
WASF2,0.1193640530735461,29.193024302398605,1.1889138310962657e-187,2.3000316023156027e-186,1.0
AL034397.3,0.13373534286826227,29.182025491976876,1.6395866205490214e-187,3.16872204659998e-186,1.0
DAPK2,0.1417802053915844,29.175162067786864,2.0035966443191381e-187,3.868359822257239e-186,1.0
TMEM123,0.10904252729307082,29.141035927267055,5.425797630209309e-187,1.0465196325597936e-185,1.0
FBXO38,0.13553080644791268,29.12419356424066,8.867596266374941e-187,1.7086666835656788e-185,1.0
BANP,0.1213824868757725,29.111975410517378,1.2661825734328143e-186,2.4373385223187325e-185,1.0
MT-TS2,0.10416117254715103,29.10689643901834,1.4681844811876889e-186,2.823375618490526e-185,-1.0
HSDL2,0.12290863344429127,29.101491828695963,1.71859772390295e-186,3.301651282081411e-185,1.0
NF1,0.1363335090082161,29.101245960102847,1.7309531715428556e-186,3.322091988793597e-185,1.0
RLIM,0.13901921399065845,29.099803165234075,1.8052656830687364e-186,3.4612841537253545e-185,1.0
TESK2,0.11729120158941254,29.08330282641281,2.9191547615448868e-186,5.59143738450215e-185,1.0
CKLF,0.12852806191913668,29.06759207150406,4.6118561495012845e-186,8.82495991453482e-185,1.0
CALM2,0.14219570260542275,29.057249067455327,6.231257738247831e-186,1.191197493594958e-184,1.0
AC108879.1,0.06771148681503997,29.05693373081147,6.2886837558388296e-186,1.2009897527792795e-184,-1.0
REL,0.13507305234276248,29.053454338422046,6.958512144175257e-186,1.327601848984767e-184,1.0
RALY,0.12659016316291566,29.04749186719247,8.27619275850852e-186,1.5774455981153296e-184,1.0
AC005775.1,0.06152362788914025,29.037785431751487,1.097496723387966e-185,2.0897762092829854e-184,-1.0
AL049634.1,0.1337181686379553,28.987668611820713,4.7057295742063525e-185,8.951517996513361e-184,1.0
RPS6KA2,0.12803425309959734,28.966224491883047,8.766207128412782e-185,1.6659234645899266e-183,1.0
UBE4B,0.12354259767079155,28.934441384172324,2.2023961629978108e-184,4.1813138918090794e-183,1.0
HAL,0.12375449571108303,28.929944893714225,2.5087743037749614e-184,4.7583167867387e-183,1.0
TACC1,0.13561345654209261,28.915823698547705,3.7761579534979515e-184,7.155117296427381e-183,1.0
PIK3CA,0.13594195039428605,28.900387837009053,5.903003499297342e-184,1.1174160582980747e-182,1.0
IFIT2,0.11366636930645511,28.875184188048355,1.2236328779382177e-183,2.3140283868431234e-182,1.0
CD226,0.1114561457528303,28.85552505717538,2.159704539675834e-183,4.0802613083729294e-182,3.0
LARP4B,0.1262590814698029,28.85292868564378,2.3279254027460644e-183,4.393789027697616e-182,1.0
GBE1,0.15329133820488303,28.847194497246708,2.7472693584802293e-183,5.1802211418665666e-182,1.0
ZNF207,0.12194567472859057,28.819373370344984,6.133370882140617e-183,1.1553767230802826e-181,1.0
MSL1,0.11128541438181307,28.762341845742874,3.17441082701993e-182,5.974000550557915e-181,1.0
CHODL,0.09170052256510242,28.76196856901529,3.208717224924796e-182,6.032699908802784e-181,3.0
TENT2,0.11954883898628593,28.75931245927575,3.4637602850925834e-182,6.50588922607351e-181,1.0
PGC,0.10146058346784051,28.750600807474733,4.4511397617192686e-182,8.352356733109848e-181,2.0
TRPM6,0.1295309147966808,28.73961793459993,6.105837191765032e-182,1.1446228191532413e-180,1.0
PLSCR1,0.14531900832576544,28.738261092465926,6.348931514793645e-182,1.1890431217019238e-180,1.0
HIVEP3,0.09557336917958147,28.720978200636097,1.043763019255087e-181,1.9528957360265466e-180,3.0
MANBA,0.12770633965560588,28.698585009119785,1.986777962197423e-181,3.713702243045666e-180,1.0
LY96,0.12604584179849238,28.691548530580242,2.4318956526214694e-181,4.541336481486476e-180,1.0
GPR155,0.13437009832324898,28.640965383265062,1.0386021766539044e-180,1.937623424942472e-179,1.0
MIR31HG,0.08728393123102898,28.5478457445894,1.4936757423435693e-179,2.7839298123660466e-178,-1.0
TMEM65,0.12843490347187944,28.529470290233867,2.525131495797546e-179,4.7018434053961037e-178,1.0
UMAD1,0.13983362258510962,28.509146965225636,4.51141653554137e-179,8.392274852138196e-178,1.0
PPM1L,0.09844431502142804,28.508031174976,4.6574115881602744e-179,8.655544664560817e-178,3.0
ADAM17,0.13436893617523965,28.496439064270035,6.483539751507019e-179,1.203775141782679e-177,1.0
WWOX,0.09663729389473531,28.481505895401305,9.926621077584243e-179,1.8412741107990314e-177,3.0
TMX4,0.14630936146876536,28.472497914243466,1.2833462172344674e-178,2.3781817700234893e-177,1.0
RNA5SP429,0.11493683903112147,28.446997165794876,2.654110556500141e-178,4.913656876350405e-177,2.0
GATA3,0.09968652999435607,28.39215457969822,1.2637108775169775e-177,2.3373219811954414e-176,-1.0
DYNC1LI1,0.12840031836078855,28.360349382732892,3.1195316820545003e-177,5.764287311353568e-176,1.0
MAGI2-AS3,0.05130102613489436,28.345778588131385,4.717703785615116e-177,8.709088065627906e-176,-1.0
EPC2,0.13166887299572,28.330809739826694,7.214123732818238e-177,1.3304905341526207e-175,1.0
AGFG1,0.12740888445934417,28.312569347837137,1.2100925054707348e-176,2.2296328609363253e-175,1.0
MON2,0.13848423644870703,28.304615995237256,1.5160757934724725e-176,2.790761192071714e-175,1.0
PVT1,0.10959641803996895,28.294467502219465,2.02117839118304e-176,3.717010403158554e-175,3.0
CASC4,0.1138838315747798,28.29138251060037,2.205761733568555e-176,4.052616315991942e-175,1.0
PROCR,0.08333356158610146,28.291332265055104,2.208903399176107e-176,4.05454164218439e-175,-1.0
MIR29B2CHG,0.11458362386266395,28.286513172946435,2.5319583296615472e-176,4.643122448285593e-175,1.0
BIRC6,0.12844370799118296,28.271069880795213,3.920642083520923e-176,7.182898197481805e-175,1.0
AC079142.1,0.047034240112792114,28.2620291787922,5.063834132245252e-176,9.268539505758913e-175,-1.0
LINC00189,0.14488197883934936,28.2402060941878,9.387894167120206e-176,1.7166814971320378e-174,1.0
SGCD,0.15513036538984812,28.22320246025925,1.5181284041645395e-175,2.7734487308156894e-174,3.0
PHC2,0.11267028523210953,28.21808536677417,1.7542945462994654e-175,3.2018768981233883e-174,1.0
CASP5,0.15639055179891242,28.196994284368092,3.1827327980620543e-175,5.803542432624452e-174,1.0
RAB21,0.11699067598761698,28.18190659225865,4.8724058683696705e-175,8.876212572058202e-174,1.0
ADAR,0.11422541977075697,28.141827581233205,1.508509566676828e-174,2.7455157667948094e-173,1.0
RAB5A,0.10808741490966074,28.131801819611546,2.000846909613844e-174,3.6381596624105246e-173,1.0
ADGRE4P,0.08333035672428168,28.129411794951885,2.140176148492893e-174,3.887852825099894e-173,-1.0
GRAMD1C,0.11705427974210346,28.1260993408568,2.3494411841904976e-174,4.264004548439455e-173,1.0
OSBPL9,0.13491192729692614,28.113131186609916,3.3848074893855065e-174,6.1373405460627654e-173,1.0
LINC01503,0.07632296508204502,28.08933625179979,6.611487617267463e-174,1.1976750019493398e-172,-1.0
TRPV3,0.07162864700403106,28.08014504107842,8.561435681477692e-174,1.5494598315122946e-172,-1.0
ATG16L2,0.10787211060730927,28.05466342330066,1.7520582706778078e-173,3.167937293340406e-172,1.0
ZNF652,0.12174198653728595,28.051757681350495,1.901056834657487e-173,3.434138582382671e-172,1.0
SAMSN1,0.13269723820597562,28.03833653903723,2.7712095239238762e-173,5.0013487819930905e-172,1.0
MTRNR2L11,0.12027236245991997,28.02844818505887,3.657719353847859e-173,6.595133639410036e-172,2.0
FOXO1,0.14603866674392438,28.01370877199088,5.5310560036526905e-173,9.963618559138079e-172,1.0
ADGRE2,0.11905615949472768,28.00996558377314,6.1433219226585285e-173,1.1056266638687957e-171,1.0
RN7SL5P,0.09728952965296211,28.005312153493424,6.999669600742004e-173,1.2585756900498505e-171,4.0
UVRAG,0.13030346020004654,27.96137680897609,2.3972009949218615e-172,4.306289171304438e-171,1.0
AC002460.2,0.135908775604606,27.960069166362757,2.4865869956670774e-172,4.462720775819551e-171,3.0
FP671120.2,0.09333645217776804,27.944758551599513,3.816852276161899e-172,6.84382817850696e-171,2.0
CD200R1,0.10112306384905063,27.90225016461272,1.2527517649292733e-171,2.2441755714944842e-170,-1.0
TRIM22,0.12316725021737573,27.89125752127278,1.7030055322575576e-171,3.047939198906433e-170,1.0
SYNJ1,0.11930489694813542,27.87015551733171,3.0694192115028996e-171,5.488393631648537e-170,1.0
RNA5SP161,0.09861494954268032,27.864613177271664,3.582773625498811e-171,6.400406942600044e-170,2.0
WWP2,0.11363875453523754,27.86128231386592,3.9316695900281785e-171,7.017214895013426e-170,1.0
MICU1,0.13514953154903836,27.850911249278234,5.250550360851268e-171,9.362514524667109e-170,1.0
SATB1-AS1,0.10228188898767067,27.845047686047785,6.183171371771273e-171,1.1015373837566762e-169,3.0
PILRA,0.10486377092770786,27.827339540952295,1.0128904680785553e-170,1.8028146980093036e-169,1.0
TDP2,0.11448895488047527,27.820877858670034,1.2126769610730154e-170,2.1564269376656512e-169,1.0
DLG3,0.07566506202096258,27.75498034575898,7.586353485488637e-170,1.347795736206307e-168,-1.0
ZCCHC4,0.09461614206411494,27.75304039930139,8.006566767700737e-170,1.4211472544136093e-168,-1.0
NHS,0.15389847422024858,27.718793845053728,2.072525880796734e-169,3.67531718696234e-168,1.0
NUP50,0.11672722237568676,27.711926073444417,2.5076799763710442e-169,4.442929802600665e-168,1.0
GBP5,0.1369343618814042,27.710969960877684,2.5750982541852962e-169,4.558206370411176e-168,1.0
NFYC,0.1363172895184795,27.710388324335558,2.6169935771101993e-169,4.628135216505845e-168,1.0
YARS2,0.04144183706919934,27.67972417353284,6.124982436538071e-169,1.0822106284996327e-167,-1.0
MCU,0.13476120642116793,27.67129010622873,7.737641586899136e-169,1.3659018170492414e-167,1.0
GBP1,0.1276679147529651,27.667324290330825,8.636274278636759e-169,1.5231461876666742e-167,1.0
GAS5,0.11163767326707374,27.637728109999987,1.959840002301303e-168,3.453348648277046e-167,1.0
AC124319.1,0.10945854059080504,27.629522424005255,2.4593863393414887e-168,4.329637860122539e-167,1.0
RELCH,0.11424905416459286,27.628932915645624,2.4998251884780646e-168,4.3968314963558334e-167,1.0
FAT4,0.06367251793193131,27.614194790587508,3.757835214325708e-168,6.603491735518814e-167,3.0
ZMAT4,0.1121849918239934,27.590163149198432,7.301188109207896e-168,1.2818450383935713e-166,3.0
ELL2,0.1282620489796045,27.573444323188358,1.1585763250150844e-167,2.0322310266229263e-166,1.0
ZMYM2,0.11590345091845546,27.566414263690106,1.406725287637623e-167,2.4652701534029473e-166,1.0
ATF7IP2,0.09713726433962656,27.513452379273172,6.0602395821803764e-167,1.0610898689776038e-165,3.0
CYSTM1,0.12091360674471933,27.50256229552598,8.180135262157024e-167,1.4309694611713711e-165,1.0
NFKB1,0.12745325702523455,27.50099085988304,8.541895575133579e-167,1.4929044026395466e-165,1.0
MYL12B,0.12078061161401515,27.492509823547444,1.0788616100550383e-166,1.8838733163855562e-165,1.0
HACD4,0.1180994143451519,27.4734525487264,1.822754361873352e-166,3.1799674069979696e-165,1.0
KDM5A,0.11497185426399636,27.470369470610386,1.984086727701981e-166,3.458311384513849e-165,1.0
AC009226.1,0.12218902049196574,27.46090451211283,2.5740062543081797e-166,4.482520783694055e-165,1.0
AL356020.1,0.05611802136077039,27.443533361512994,4.149431254887819e-166,7.219563005471932e-165,3.0
SAMD1,0.07858801220619262,27.437139756340034,4.94633224358838e-166,8.598359416255743e-165,-1.0
TNNC2,0.07371462565344748,27.429222866681627,6.147955802216509e-166,1.0677593193715041e-164,-1.0
GUSBP1,0.06851563980489163,27.413384053965054,9.497386069723078e-166,1.6480007279586685e-164,-1.0
CMIP,0.11424409802536939,27.38197143187594,2.2483754268005525e-165,3.8979221253350676e-164,1.0
CYTH1,0.11479605944504273,27.37757593798744,2.5363236820649573e-165,4.393193926939883e-164,1.0
PTP4A2,0.11021926635053467,27.369498863032415,3.164857601781656e-165,5.476985474396941e-164,1.0
CDS2,0.10859634195902727,27.350379876467617,5.343598575439344e-165,9.239177358337758e-164,1.0
ZDHHC18,0.1147579618986514,27.349335912895143,5.49857870310557e-165,9.498659820306812e-164,1.0
S100A6,0.126854212778161,27.32734179673489,1.0039974942628238e-164,1.7328352474509432e-163,1.0
RNF19B,0.10597985583084268,27.31547451894162,1.3890964057793464e-164,2.3953563577842423e-163,1.0
AF165147.1,0.10726428695472522,27.313450293378757,1.4681718859589232e-164,2.5294616166899066e-163,3.0
EBF1,0.09759893610275218,27.305976449818527,1.8011034017552416e-164,3.100299322221356e-163,2.0
MYLIP,0.13117896689928363,27.304968842679855,1.8514136273573214e-164,3.184069706374292e-163,1.0
HERC2P3,0.11130186020054098,27.29073078845355,2.7322841027914067e-164,4.694825346100762e-163,-1.0
ECE1,0.10568046301088971,27.28890125912248,2.8723551638189134e-164,4.931131005971033e-163,1.0
CEMIP2,0.10815333191897644,27.283550175957863,3.3245647288247855e-164,5.702408855065719e-163,1.0
PSPC1,0.12565414099470193,27.277422603715873,3.9303399452719e-164,6.735489649574367e-163,1.0
ITGA4,0.14502389439479318,27.252058807989513,7.85532014819347e-164,1.344989165957264e-162,1.0
SPOP,0.1166023840002177,27.249901084710064,8.33172126910336e-164,1.4252984308850403e-162,1.0
FCN1,0.12180330002725935,27.241741565079213,1.0409111830431454e-163,1.7791037122357027e-162,1.0
C5orf56,0.11354267454448144,27.233987422529925,1.2860643600862403e-163,2.1961760434806035e-162,1.0
NAMPTP1,0.12561632008234805,27.216520423724713,2.0704583396317945e-163,3.5325485239620877e-162,1.0
MARCKS,0.119382937248538,27.21353200463708,2.24613153753408e-163,3.8289029246784736e-162,1.0
KNL1,0.11041157526442877,27.18020647564193,5.566583706947158e-163,9.480817368956175e-162,-1.0
SLC38A2,0.13094599016178501,27.163008987268622,8.887947575591018e-163,1.512435015828823e-161,1.0
NPTN,0.12728943186617675,27.162612507427536,8.984314450508906e-163,1.5274912145224316e-161,1.0
CDC123,0.12757853125813573,27.156765386969916,1.0532870570619506e-162,1.789202092982866e-161,1.0
STK39,0.10614789087464162,27.141002319449125,1.6167929794932807e-162,2.744013676414319e-161,3.0
GLI2,0.07834869602646108,27.114820511422206,3.292558206216972e-162,5.583221511680531e-161,2.0
HNRNPU,0.10623493264379053,27.109416707764506,3.8128318210986335e-162,6.459797744144797e-161,1.0
MYBL1,0.09544641552013462,27.094262104479185,5.752574293817443e-162,9.737639965015277e-161,3.0
KIAA1324,0.11771514528286638,27.083713081082724,7.658362504940249e-162,1.2952330996346543e-160,1.0
AC098650.1,0.13302531965245304,27.08069468591871,8.311616654034958e-162,1.4044891492616664e-160,-1.0
AL355075.4,0.09187172308687805,27.062845322922623,1.3484293055319416e-161,2.2765765912490015e-160,4.0
IL1RL1,0.09535483856119932,27.0627352639976,1.3524570768472987e-161,2.2813877433055696e-160,-1.0
IKBIP,0.12387561500705356,27.03457321993108,2.899988360801918e-161,4.8875782947719017e-160,1.0
AD000090.1,0.07864506827889639,27.00825350407239,5.911348791021336e-161,9.954197333750276e-160,2.0
STK38,0.11589465798851858,26.993439654820143,8.823403210548773e-161,1.484493511488071e-159,1.0
AL157944.1,0.07244116652645867,26.99009030274021,9.659446233951841e-161,1.6237428500041442e-159,2.0
PAG1,0.12431830595368883,26.951534730189966,2.7364240389335724e-160,4.595910799128242e-159,1.0
EVI5,0.135381766425766,26.93921724731518,3.815253296065777e-160,6.402285968658039e-159,1.0
RNASET2,0.10081902490041773,26.939026263040592,3.834960274155803e-160,6.429784044071612e-159,1.0
AC090519.1,0.08252990407493752,26.928569797962876,5.0844077864678706e-160,8.517262697660062e-159,-1.0
NR2C2,0.11657338027814047,26.916346331522796,7.068986399264684e-160,1.1831540330316388e-158,1.0
SMAD3,0.0870208354039665,26.909044414592074,8.606364122167573e-160,1.4392248810515982e-158,3.0
PDE3A,0.1136400833449312,26.883619684230265,1.7069216296059512e-159,2.8519876926073548e-158,-1.0
APOL6,0.09175148867663956,26.875996168366683,2.095711280231024e-159,3.49857318462705e-158,1.0
MARK3,0.113857290343998,26.874550807250863,2.1788367134641802e-159,3.6342095569538198e-158,1.0
OXNAD1,0.0989344836162466,26.866055699938656,2.73839644182991e-159,4.563601299142531e-158,3.0
LHFPL6,0.0812206482364319,26.85951322754347,3.265341710246075e-159,5.437088754850838e-158,-1.0
AL121845.1,0.06854781452566767,26.854679093328166,3.7187021474447844e-159,6.186655247875279e-158,-1.0
EIF1,0.10621555783513283,26.82796861091898,7.624081169353145e-159,1.2672989857899027e-157,1.0
TOPORS,0.11308466178435372,26.82349405346667,8.597843615683621e-159,1.4279351768242995e-157,1.0
FNDC3A,0.12083124489879855,26.82109886689179,9.169152725456541e-159,1.5215136463450377e-157,1.0
YIPF4,0.12587298246498893,26.819689983664286,9.522753829290086e-159,1.5788367115085832e-157,1.0
PHPT1,0.04887819890641417,26.81241616880506,1.1576875063694305e-158,1.9177603559319092e-157,-1.0
KBTBD2,0.12331152796266358,26.809634143874344,1.247469256565373e-158,2.0647215515716624e-157,1.0
SEPT7,0.12187131599796433,26.78906489107715,2.1665258738161104e-158,3.582815845128008e-157,1.0
SAMD8,0.12175962526510774,26.77645405292929,3.0384499559266455e-158,5.0204422693276015e-157,1.0
ZBTB16,0.11235833779800665,26.759386598178374,4.801093058565056e-158,7.926101200265328e-157,3.0
KDM3A,0.11153029326767455,26.748569042330647,6.415131356149864e-158,1.0581688135591322e-156,1.0
LYVE1,0.12439723387547338,26.732616352889547,9.83393107416551e-158,1.6207155340528943e-156,1.0
SLC40A1,0.11983375397882119,26.725792454302823,1.18046170215051e-157,1.9438470120871282e-156,1.0
EIF4G2,0.1030381474951034,26.721419778673376,1.3270022714272451e-157,2.1832964304323366e-156,1.0
USP4,0.1029638982360834,26.718055662785737,1.451991866425922e-157,2.38691192642937e-156,1.0
GNB1,0.104226971644096,26.717594799563923,1.4700064360609315e-157,2.4144762200440997e-156,1.0
BID,0.10760479575615242,26.695002196052386,2.689822488220766e-157,4.4142722444402657e-156,1.0
KPNA1,0.11940787603460538,26.68913933752567,3.1461707305883144e-157,5.158814241984988e-156,1.0
BTG2,0.10938857065508148,26.680095653737013,4.0062325245654004e-157,6.563510392403467e-156,1.0
PDS5B,0.12311685190404603,26.642143244369734,1.1035579283688069e-156,1.806458096607096e-155,1.0
ATM,0.1217378494194751,26.633397787017376,1.393510799689552e-156,2.2791669456071094e-155,1.0
AC090114.3,0.11163834447655786,26.60828033485245,2.722130515462823e-156,4.44844366514241e-155,1.0
RBL2,0.11957585730253611,26.59910914926548,3.4755267122922605e-156,5.674837671462026e-155,1.0
TYROBP,0.10565771305148852,26.595778841368574,3.7979011198196464e-156,6.195986115021689e-155,1.0
CMSS1,0.10326768644127983,26.590579507555383,4.36191140827021e-156,7.110135894036416e-155,3.0
PTCD2,0.030564131424591173,26.580239415250514,5.744218043336583e-156,9.35549053063187e-155,-1.0
RTKN2,0.13240567993933383,26.57651089982806,6.343505681897432e-156,1.032285609495326e-154,-1.0
ALCAM,0.15277872038300033,26.573955603948324,6.789891956051186e-156,1.1039988054486247e-154,1.0
NUTM2B-AS1,0.12472437665417108,26.570166077972214,7.510280055323809e-156,1.2201054804643084e-154,1.0
MARCH8,0.11939913528792818,26.553961138407573,1.155730555558702e-155,1.8760035380045488e-154,1.0
FUT8,0.09781293537492233,26.531661382476955,2.0906366717663924e-155,3.3907185216713725e-154,3.0
CCNG2,0.10516439197918986,26.516747903073878,3.1068131772273396e-155,5.034597253306061e-154,1.0
MT-TV,0.09637761899953282,26.5158490258145,3.181860854330633e-155,5.151900956865611e-154,-1.0
PYHIN1,0.08120649198410809,26.500564442551276,4.774112350909186e-155,7.723532637874385e-154,3.0
BNIP2,0.11894417365925983,26.4592384010759,1.4283054050678112e-154,2.3087758071066916e-153,1.0
DNAJA1,0.11184300083033613,26.456664428476532,1.5291128972705235e-154,2.4696639912963873e-153,1.0
RALGAPB,0.10508165704304892,26.423851936954147,3.6455089629737735e-154,5.882940088998927e-153,1.0
FNBP1,0.12057508017153513,26.42076135052535,3.956156793605751e-154,6.378932248807275e-153,1.0
SNORA65,0.09969354238878972,26.409940838380237,5.2672538655217134e-154,8.48588777918702e-153,-1.0
AFF3,0.11247650208191629,26.378015434697726,1.2247889900448381e-153,1.971574296942501e-152,-1.0
AMD1,0.11156557051236322,26.377093462254383,1.254983980069828e-153,2.018502057645533e-152,1.0
TCF7,0.08690247122569324,26.360526344844974,1.9437215642774019e-153,3.12366540184497e-152,3.0
PIK3CD,0.10212387034038513,26.30659283482145,8.059955165743839e-153,1.2942042436536439e-151,1.0
LMTK2,0.12418617227153668,26.296447818643927,1.0528879979020438e-152,1.689244082798101e-151,1.0
RHOT1,0.10572713415751815,26.292447247085523,1.1698568487425128e-152,1.875354128799566e-151,1.0
RF01241,0.10897821934628969,26.280948973035358,1.5833917280042029e-152,2.536177073019139e-151,2.0
PPP4R2,0.12435879817404785,26.27841319171836,1.6926662500828149e-152,2.7089654489961744e-151,1.0
MRVI1-AS1,0.14500470390122308,26.2749601820646,1.853674032188771e-152,2.964194684833654e-151,1.0
TCF7L2,0.11851793578275674,26.248045152949576,3.762263144808429e-152,6.011239752410497e-151,1.0
HNRNPA3,0.1048576801479812,26.233825952539366,5.4667599307483085e-152,8.727436608321599e-151,1.0
AL139317.1,0.03998387837466544,26.22798111390719,6.373977489910824e-152,1.0167386663272085e-150,-1.0
TPST1,0.1302707060546485,26.19327362257208,1.585126259247216e-151,2.5264172848001926e-150,1.0
PTAFR,0.10554043146552818,26.168855113448735,3.0068607631625224e-151,4.78847522028308e-150,1.0
ABCD2,0.08865970470907217,26.158687323092366,3.924786022343548e-151,6.245150478445588e-150,-1.0
NFYA,0.1226826436246476,26.15673113770195,4.1311496301702086e-151,6.568120902154852e-150,1.0
RALGPS2,0.13245584846249306,26.149267857385894,5.023000362631994e-151,7.97952436606797e-150,1.0
GPR141,0.15750144930354415,26.148176541583283,5.1686191531555396e-151,8.20412376236533e-150,1.0
KCNQ1,0.1167312363840976,26.144788041545574,5.64817306251828e-151,8.957974722003806e-150,1.0
SERINC3,0.11214759700949976,26.12613774414741,9.202524270283289e-151,1.4583214606713248e-149,1.0
ZNF586,0.11022210088591163,26.102653761831554,1.70073310100422e-150,2.6929432952532068e-149,1.0
COLQ,0.12784270115027363,26.078979427114987,3.157077804996669e-150,4.9948375566797785e-149,3.0
ARMH4,0.11565359708227076,26.074501328742212,3.548738859186142e-150,5.609904327195073e-149,1.0
CTBP2,0.10851472309793296,26.065512898070246,4.4873598149311615e-150,7.087905613062149e-149,1.0
GZMB,0.0881402260885548,26.034837696399215,9.989484533766033e-150,1.5765800162704093e-148,3.0
INTS6,0.11601678502410408,26.01647277391837,1.6122175951324195e-149,2.542393626200269e-148,1.0
TXNDC5,0.1552799040043689,26.01129941601111,1.8448316902278286e-149,2.9068483060424657e-148,-1.0
CNKSR2,0.12844373309221802,25.979050195110222,4.2714319545070815e-149,6.724900796669076e-148,-1.0
MTSS1,0.10155508162402992,25.97344461182968,4.942030618284889e-149,7.774364169219081e-148,3.0
RNU6-1251P,0.12563201000326696,25.9643252201193,6.264801282611483e-149,9.847230262806118e-148,1.0
GRINA,0.07713461088108503,25.962164469592622,6.626852414273086e-149,1.0407866747964179e-147,-1.0
AC004593.3,0.10568749829221592,25.940186627872812,1.1732058841591925e-148,1.8410965921185384e-147,-1.0
AREL1,0.10567996132148118,25.933389820848348,1.3997430686515483e-148,2.1948197995495734e-147,1.0
GNA14-AS1,0.07562596624625069,25.926590387445334,1.670059720773678e-148,2.616562013979148e-147,-1.0
AKAP10,0.119917339484213,25.911945264042608,2.442479278741238e-148,3.823654909686667e-147,1.0
GRAP2,0.09727162145005884,25.89250255463723,4.0445545950147246e-148,6.326558944463662e-147,3.0
C1GALT1,0.12382239589671919,25.873518740304874,6.615801630350005e-148,1.034019358932428e-146,1.0
ZNF831,0.07910707491553785,25.869933220259348,7.259875960672544e-148,1.133770144987289e-146,3.0
MIA2,0.10213576775083184,25.8177017592419,2.805699916699392e-147,4.3781127225530806e-146,1.0
SEMA4D,0.10368504262282889,25.803174275289013,4.0844003829206426e-147,6.368310258877475e-146,1.0
DISC1,0.130993910111504,25.791143308573393,5.573396585433904e-147,8.682930400396424e-146,1.0
TET3,0.11352659515995947,25.78996229712795,5.74603046084263e-147,8.944684877348677e-146,1.0
RFX3,0.12285773183060629,25.767157771381157,1.0352821453084576e-146,1.6103003007147216e-145,1.0
ZNF106,0.10241123405048931,25.76635769461276,1.0568791167619555e-146,1.6425733624474534e-145,1.0
AC008716.1,0.11053931503281234,25.76535447051179,1.0845965596780068e-146,1.6842993085937935e-145,2.0
ZNF746,0.11745882289349803,25.75349850486843,1.4726593372126407e-146,2.285100005218172e-145,1.0
ANKUB1,0.11171734577617662,25.74518524706232,1.824767612449076e-146,2.829193339878011e-145,1.0
TANC2,0.13337323187269395,25.739334258374267,2.121868193983644e-146,3.287198206119461e-145,1.0
NUDT5,0.07931970488960668,25.737951565961552,2.1988601445809857e-146,3.4037511350768015e-145,1.0
AC092803.3,0.10573076055563897,25.736149197062645,2.3034237186027363e-146,3.562763603094408e-145,2.0
RNU4-2,0.09590894467143664,25.68336092556139,8.967592033631136e-146,1.3859331183660568e-144,1.0
DNAJC25-GNG10,0.10271102331668765,25.66818609352795,1.3247806369437232e-145,2.04580359126118e-144,1.0
SCAF8,0.11034809522029355,25.637882507108284,2.885804029452475e-145,4.4528760980356316e-144,1.0
HDAC4,0.10439070933024404,25.625985384088054,3.9165555278228374e-145,6.038542818175895e-144,1.0
DIAPH1,0.11042509459529894,25.595010619733145,8.668515140311107e-145,1.3354478575348019e-143,1.0
AL359232.1,0.10081270321741996,25.573531954880323,1.5030034225557248e-144,2.31364557057167e-143,3.0
SMG7,0.1078873575569664,25.565547904246696,1.84397799164565e-144,2.8362695637980946e-143,1.0
TMBIM6,0.10453028462543112,25.53621103367399,3.9065425240798594e-144,6.003983807841784e-143,1.0
RAP1B,0.11355545828116592,25.531325716094816,4.42638857111229e-144,6.797542797746986e-143,1.0
RNA5SP326,0.09575566658737367,25.525680036719447,5.113735993384924e-144,7.846869850388197e-143,2.0
TNPO1,0.1279106605254013,25.521816980954462,5.644495403407625e-144,8.654446040141622e-143,1.0
ST3GAL6,0.12916643844394005,25.50829683195258,7.973921864068012e-144,1.221637633684154e-142,1.0
PARD3,0.10697129988745244,25.50436025243903,8.817496683335653e-144,1.3498088796268373e-142,-1.0
CTNNA1,0.10800200145407937,25.502160344801624,9.327143646023616e-144,1.426699342063565e-142,1.0
ARHGEF3,0.09170039585248671,25.4849037653746,1.4491102126908325e-143,2.214839721291079e-142,3.0
UBC,0.0993854420671598,25.48245153875456,1.5427050594228196e-143,2.3560318198519637e-142,1.0
SUPT20H,0.11174321202910338,25.446022273947033,3.9063641768693397e-143,5.9611302037095946e-142,1.0
UBN1,0.0976667796448583,25.439733323203345,4.585331893923106e-143,6.991728513844168e-142,1.0
AP000787.1,0.097373890557607,25.43112512862059,5.70962306906509e-143,8.699201473835205e-142,-1.0
PARP4,0.10732407680449792,25.424813051424923,6.705337054275378e-143,1.0208243086166878e-141,1.0
COCH,0.07269335393590175,25.423398347259567,6.951287165860411e-143,1.0574365747595196e-141,-1.0
CHMP3,0.109840239194171,25.421600427140465,7.276900191873155e-143,1.1061002528698873e-141,1.0
