Gene,C,Z,Pval,FDR,Module
SERPINE3,0.024156448670189217,9.771137564908482,7.488048233096215e-23,6.134430709332904e-22,
NR4A3,0.043902546972130335,9.77062840647518,7.525777889191733e-23,6.163455687551066e-22,
SPACA3,0.02991727145761706,9.765355048832385,7.927782712187296e-23,6.490705570989397e-22,
IQCE,0.02987392138159489,9.76259232207565,8.146805480407358e-23,6.667988590668173e-22,
FAR2,0.031183493962780463,9.76164123266185,8.223583083582326e-23,6.728774225671926e-22,
AXDND1,0.04760516272753069,9.757853744155515,8.536501516324779e-23,6.982681048014502e-22,
RGSL1,0.010064281912601678,9.756370964283755,8.662192339440484e-23,7.083331343301394e-22,
AK8,0.015864996497490864,9.754678346493545,8.807910669895489e-23,7.200292319133295e-22,
ADAM17,0.03240734163439165,9.751537935549049,9.084726314862232e-23,7.42431872703151e-22,
AKR1E2,0.02611417827915291,9.746340823321177,9.56187018406338e-23,7.811873028120316e-22,
PIK3C2G,0.025908637419570796,9.742760534658958,9.904920883767406e-23,8.089672810799e-22,
AL031777.3,0.018181174830365566,9.739063484363328,1.0271943682958202e-22,8.386876138702954e-22,
VCL,0.03180100727567002,9.730099533133869,1.1218665257179176e-22,9.15706892770729e-22,
CCDC38,0.020877621093573474,9.729054504943834,1.133450784224076e-22,9.248806536191402e-22,
AC007384.1,0.03420012462971498,9.727192863976892,1.1543813415277358e-22,9.416729622197484e-22,
TMOD3,0.031042127527027105,9.724286034264518,1.187830465192919e-22,9.686638154526674e-22,
HIP1R,0.02307173017320693,9.69401756385127,1.598497804793838e-22,1.3031623265914353e-21,
AC090498.1,0.018432256426043257,9.689224338706326,1.6753180051381938e-22,1.3653739836888131e-21,
PCNX2,0.02394060657123486,9.687556040925825,1.702903659286616e-22,1.3874341549985847e-21,
AL445426.1,0.02469765695473715,9.686394379099378,1.7223769917164055e-22,1.4028734421588e-21,
RAD51C,0.014682328278312113,9.68583276746046,1.7318703455124736e-22,1.4101771391278564e-21,
MNAT1,0.03479452521482248,9.68089292975339,1.8176345979207336e-22,1.4795611883499969e-21,
RNA5SP335,0.02358543764518687,9.68064469952492,1.8220535063620656e-22,1.4827077986633547e-21,
NMT2,0.026020594059034133,9.676681338133907,1.8940651450833006e-22,1.5408398206677962e-21,
AC013652.1,0.02537226194775632,9.667797099456132,2.065878869392571e-22,1.6801018532052418e-21,
KIF5B,0.0382029620854384,9.658865324618711,2.2541476515795236e-22,1.832657603743219e-21,
MBTD1,0.029436745646224872,9.657263194525566,2.2896704540332663e-22,1.860973586797981e-21,
LINC00888,0.036994494009452907,9.649344524361364,2.4735461454637613e-22,2.0098124942387026e-21,
SEPT10,0.024976153613358778,9.647982642229008,2.5066104346013617e-22,2.036060618854583e-21,
SNTB2,0.03044082369617987,9.64720356282029,2.5257214941947115e-22,2.050962390301081e-21,
AL136164.3,0.017242039766373618,9.645451663476617,2.5692243946430325e-22,2.0856560467509646e-21,
GPR15,0.07127243966216054,9.644723727884928,2.587517687976788e-22,2.0998701237042394e-21,
AP005263.1,0.04141344941357379,9.64226160695361,2.650352200312407e-22,2.1502115625725572e-21,
AC008892.1,0.020220307943772897,9.640851820212882,2.687007999326697e-22,2.1792903558703843e-21,
MICU1,0.031427972820316875,9.639681886024647,2.717807970498011e-22,2.203603636473077e-21,
HNRNPA1P30,0.029598830804706752,9.63675146024807,2.7964970042137293e-22,2.2667190024777768e-21,
SPECC1,0.037431139106734054,9.63257228899576,2.9126326164545597e-22,2.360139589450645e-21,
SMURF2,0.029521907251480815,9.63055574088029,2.970365306804044e-22,2.4061934439669882e-21,
ELMO2,0.03056487434007038,9.629103301534464,3.0126479942740493e-22,2.4397077153992658e-21,
CATSPERG,0.024411627331085234,9.624711688400136,3.144151017378516e-22,2.54543247168254e-21,
RIPK2,0.032822622634012664,9.624286955451053,3.157166582260552e-22,2.5551976111397167e-21,
WNT5B,0.03977779431566301,9.6228097401948,3.202851086867296e-22,2.591388906243446e-21,
AC018737.1,0.01812642428161792,9.621602779342838,3.240662762211063e-22,2.621190462993355e-21,
SF3A2,0.011643131903647252,9.618402867713273,3.3430609075450453e-22,2.7031986463332703e-21,
HMGA2,0.06924113856927235,9.617310470663638,3.378745857059637e-22,2.7312293433371675e-21,
IMPG1,0.01891553520936268,9.614729280042837,3.464569159202869e-22,2.799760547622415e-21,
FO681491.1,0.007827023728137986,9.613214727125289,3.515927825937274e-22,2.8404075354730522e-21,
WDR83,0.03947030274968246,9.602028823693049,3.9193024690841946e-22,3.165326951900216e-21,
PNKP,0.020944537451137415,9.601699734368776,3.931838525997156e-22,3.1744946363707678e-21,
LINC01535,0.027827160041391682,9.601104642943227,3.9546082699518233e-22,3.1919168015029824e-21,
CEP95,0.035514307767836595,9.599483985686978,4.017282465562011e-22,3.2415271975207834e-21,
RBM20,0.023278797118452963,9.599007117228135,4.0359103981068203e-22,3.2555776922958596e-21,
GDPD4,0.022401899166360532,9.596613661450684,4.130704897139989e-22,3.3310412015847213e-21,
AMMECR1,0.031345867203192476,9.593142641808722,4.272103694547616e-22,3.444030165547307e-21,
SH2D4A,0.02440973639666079,9.591572578286431,4.337626396673395e-22,3.495800738395698e-21,
SMAD2,0.03149396740711778,9.590533335583993,4.381542517647409e-22,3.530132136061263e-21,
STRN,0.028588902025823072,9.583161933511871,4.705925048134674e-22,3.7903418549703894e-21,
AL355499.2,0.03478336128825507,9.572728874991393,5.206023702242131e-22,4.191881524909326e-21,
AL050309.1,0.037164371410219964,9.571520205616595,5.267256011897342e-22,4.239911665689789e-21,
CXXC5,0.04088505865244499,9.5712323968895,5.281941392965478e-22,4.2504559611800575e-21,
AP001636.3,0.016831357531545982,9.571189888549211,5.28411380300811e-22,4.250927576679926e-21,
TOM1L1,0.019250394821792728,9.561455455304866,5.805606646266023e-22,4.669052860143776e-21,
CCAR1,0.03242747327857261,9.559986826271068,5.888584737102476e-22,4.7343655925633076e-21,
C1orf141,0.025130358617784714,9.55615906935279,6.110409653653504e-22,4.911237177233141e-21,
AC009093.7,0.024919530442535368,9.553520906409577,6.26808827521155e-22,5.036460615017808e-21,
GATAD2A,0.03156321248276614,9.541246636458153,7.056275870196795e-22,5.668076273790873e-21,
DBNL,0.03443207525331292,9.541116432276056,7.0651417449645955e-22,5.67349725321595e-21,
TRABD2A,0.025833340688393096,9.53323339487582,7.622956566096306e-22,6.119603568055204e-21,
C20orf194,0.03510498426151156,9.532008384566467,7.713466343113282e-22,6.190409032536886e-21,
SGMS2,0.033836888277398475,9.53168433237843,7.737586206382734e-22,6.20790711294725e-21,
SNHG3,0.03293752992424026,9.52060715358042,8.608508698511048e-22,6.904585680754281e-21,
NIN,0.03507242554196801,9.520065544948071,8.653493329046824e-22,6.938589489481382e-21,
ATXN7,0.030796428805277918,9.518943838930548,8.74740025830452e-22,7.01178835542286e-21,
AL158152.1,0.033113730033362446,9.509019094557123,9.62343895957389e-22,7.711701369608299e-21,
KDM7A,0.036533926702396274,9.50820087574854,9.69941960147365e-22,7.770264486119265e-21,
AC106820.2,0.030259572669155233,9.502795556138771,1.021648931342692e-21,8.182046148592384e-21,
CROCCP3,0.018914139779996935,9.49679391606817,1.0822592480397705e-21,8.664864376970938e-21,
EIF4A2,0.028276896044253614,9.492662915335199,1.126031392795187e-21,9.012623426742122e-21,
OSER1,0.022560862687146927,9.477727255606405,1.2994076164836925e-21,1.0397200925325025e-20,
CCDC130,0.020287019138570735,9.476574886129143,1.3138328263578682e-21,1.0509486044152774e-20,
PLEKHM2,0.025335760285842245,9.473910562001661,1.3477938245218351e-21,1.0777926325189978e-20,
RNF219,0.031657739461660624,9.47286436111375,1.3613654719567892e-21,1.0883207205258377e-20,
LINC01392,0.019137200404879085,9.463475968832633,1.489364783261558e-21,1.1902925170611383e-20,
PKD1L2,0.02172174294765041,9.462653432127642,1.5011305240066924e-21,1.1993379442995627e-20,
PPHLN1,0.0317689397329166,9.460976629733446,1.5254013631364394e-21,1.218366030639856e-20,
AC079015.1,0.03238204766089435,9.455964813973141,1.6002827296253435e-21,1.2777942880146106e-20,
TOP2B,0.03441615628627822,9.450458270455721,1.686752332577352e-21,1.3464373624091542e-20,
TIMD4,0.02196030416177075,9.445381516493116,1.770559632909381e-21,1.4129150233196154e-20,
USP2-AS1,0.009045817468318442,9.444136046494664,1.791741232642865e-21,1.429392373061353e-20,
STMN1,0.036994274677641076,9.443971446871675,1.7945592502256055e-21,1.4312144115564153e-20,
RPL13AP25,0.018278297567432097,9.437439898895649,1.9099918992307505e-21,1.5228221637514554e-20,
OSMR-AS1,0.026086626375661174,9.43654497143258,1.926369680844971e-21,1.5354232105176292e-20,
NRG4,0.019256014972844408,9.431258778534172,2.0259831004838686e-21,1.6143404443552254e-20,
IGF1,0.04803005830964082,9.430276103320196,2.0450544670815087e-21,1.629052454054197e-20,
SMG1,0.03411619244033268,9.427399605927576,2.101906981679982e-21,1.6738425375357645e-20,
AF121898.1,0.017107123909730536,9.425750573037059,2.1352013547194182e-21,1.6998511795132574e-20,
AC012574.1,0.04098891354047965,9.42412060459535,2.1686233214185183e-21,1.725945920524266e-20,
TMEM192,0.03063668453580551,9.420068935901718,2.2539598284821925e-21,1.7933302115153597e-20,
AC012020.1,0.027698771470923002,9.417738196637913,2.3045461683296526e-21,1.8330342437735145e-20,
AP002991.1,0.01884924658814927,9.414918471866073,2.36724840343959e-21,1.882348826913077e-20,
FKBP14,0.0618146707527956,9.414768588545158,2.3706281847435825e-21,1.884477112624556e-20,
TRAF3,0.03966287548993974,9.414198876020677,2.383518473827563e-21,1.8941620564400118e-20,
AC244021.1,0.019455075613618013,9.41355349757721,2.3982045391936115e-21,1.9052679228215594e-20,
RPL35P2,0.027300374392280783,9.41277374059714,2.416067922769223e-21,1.9188906972865108e-20,
AC009951.1,0.03492554560409589,9.412078129117724,2.4321146545642338e-21,1.931063004395786e-20,
EGLN1,0.026965065681780975,9.411827948621301,2.4379116862556558e-21,1.935092400965427e-20,
RNU5B-1,0.016880794892376018,9.395093570882,2.8583493901215094e-21,2.268142985107672e-20,
ADCY7,0.02850712066264043,9.394926968904548,2.862876536737962e-21,2.2710628346645106e-20,
CNNM4,0.023711758161758783,9.394366506348609,2.8781583440433978e-21,2.282509888882241e-20,
SLC22A10,0.014737681344792754,9.391220621045004,2.965444709312321e-21,2.351036150161014e-20,
MAP2K4,0.034011433278490225,9.380277778666347,3.289957345368539e-21,2.6075417623141302e-20,
PARP14,0.03128655443835003,9.379881423302763,3.3023481946784408e-21,2.6165885444351916e-20,
NR6A1,0.03162902173140376,9.376694888602431,3.403657155431523e-21,2.696062689745744e-20,
NECTIN2,0.019936963524481325,9.374165069635072,3.486270869082559e-21,2.760685593345311e-20,
BTAF1,0.04051501865318495,9.373947268033273,3.493475423248348e-21,2.7655734391960403e-20,
LRCH2,0.025717984810538465,9.371841529832981,3.5638939120497444e-21,2.820486271742381e-20,
ID2,0.027260616314338706,9.370883519886803,3.596393806278593e-21,2.845366543455786e-20,
CIB2,0.05481159309741728,9.36823896561386,3.687637812351851e-21,2.916695113860465e-20,
AC077690.1,0.020646401236559222,9.367770923737783,3.704023256381944e-21,2.928790534118234e-20,
PPP2R3C,0.02869023121132284,9.367323110582443,3.719767918389079e-21,2.9403722982027184e-20,
LINC01215,0.03443126037338117,9.364503023027245,3.820451354729541e-21,3.0190691522467556e-20,
H2AFY,0.035735126376676946,9.361116035477085,3.94494187868826e-21,3.116527344434237e-20,
CRTC3,0.03294715389392444,9.36107002856892,3.946660209452983e-21,3.116965919030698e-20,
MAFF,0.015424636827301403,9.358183334169102,4.055969864058629e-21,3.2023519283199496e-20,
CBX5,0.03285324941452482,9.34868434048957,4.43723580682965e-21,3.5023448576027726e-20,
AC087627.1,0.024004506822614978,9.348129277570361,4.460579358621185e-21,3.5197333649285006e-20,
PTMA,0.025219359636623032,9.340800351365187,4.7804316422081325e-21,3.771010500919968e-20,
FEZ2,0.03309382624831343,9.34015870725269,4.8094912601119246e-21,3.7928174601889126e-20,
EXD1,0.020125511375498624,9.337247442837857,4.943550098525455e-21,3.8973907617001065e-20,
SIGIRR,0.02703610535082054,9.336216575366281,4.991900309417254e-21,3.934351546807475e-20,
SCFD1,0.038197885074363454,9.335936417412153,5.005121023063103e-21,3.9436115276395754e-20,
RASGRP2,0.0230962676501496,9.335445461127454,5.0283729135458145e-21,3.9607674592677007e-20,
SIRPB2,0.019660704275779914,9.33414017057188,5.090712817971979e-21,4.0086932525182227e-20,
WDR7,0.034382136644778814,9.33376179908747,5.108926073174668e-21,4.021853466006509e-20,
SEMA6A-AS1,0.02696038408390602,9.33368210807543,5.112770279703073e-21,4.0236976559531055e-20,
LCORL,0.04004617578552694,9.330673737501586,5.260001913501856e-21,4.138352063303266e-20,
WDR12,0.025865673996407164,9.327919636930451,5.398461458550416e-21,4.246039674340343e-20,
PSPC1,0.02916954016353189,9.324649552355162,5.567547956624225e-21,4.377745968123807e-20,
AL360015.1,0.021125272948733405,9.31972314325546,5.8322133812109255e-21,4.5845063648081304e-20,
GNB5,0.024068393650918264,9.315657421929755,6.0599802501798665e-21,4.762149289268911e-20,
TRDN,0.023447425376754594,9.315316774051825,6.079458392821769e-21,4.7760553078992953e-20,
NOP53,0.027446682171335838,9.307732026114955,6.529549444566284e-21,5.1281458518769847e-20,
AC009264.1,0.020099852909282918,9.306395998509629,6.612176341857044e-21,5.1915174167226254e-20,
LSR,0.02122278895777203,9.304804642473075,6.71194412279395e-21,5.268305994683933e-20,
SERTAD2,0.0338881263371516,9.303232465173638,6.811970915834473e-21,5.345252844264022e-20,
SLC23A2,0.03686901976223671,9.30296691810291,6.829010746290696e-21,5.357055063476339e-20,
LINC01333,0.01721877489834562,9.300658507438234,6.978925496504026e-21,5.473054332157402e-20,
AKT1,0.013487868597404461,9.294957287365804,7.36326584892722e-21,5.772774574420793e-20,
SIMC1,0.028350705107608662,9.29036973974751,7.687663885669494e-21,6.025338670496795e-20,
SIRT1,0.025162751520569838,9.288617796100542,7.815243158957193e-21,6.123540085689353e-20,
VSTM2L,0.018173782932339514,9.288292972504097,7.839126329685973e-21,6.140458002238966e-20,
CCNC,0.053853647711996314,9.288229380545431,7.843810469711208e-21,6.142331652742583e-20,
CROCCP2,0.022494405319674185,9.285436577023594,8.052279120345616e-21,6.303737177560663e-20,
KSR1,0.0352525338657512,9.28380258044712,8.176779210340487e-21,6.3993327248684e-20,
DNAJC10,0.043764022678028466,9.277713395055793,8.65772753762467e-21,6.773755469364329e-20,
MIR6075,0.01688962749960956,9.272376273544435,9.102208603891302e-21,7.119436192599977e-20,
MLC1,0.03769974381920725,9.26366299331582,9.876827627176108e-21,7.723062443111705e-20,
OSTF1,0.026464944054419952,9.259847016183471,1.023626635854925e-20,8.001786161319842e-20,
SLC39A8,0.030307077223038787,9.258281916499572,1.0387400710521111e-20,8.117561295999832e-20,
TM6SF1,0.01898638642531998,9.254042145941982,1.0807988495188453e-20,8.443780399579154e-20,
ADAM8,0.01970348257812029,9.251863531800149,1.1030612883641625e-20,8.615194795772213e-20,
LINC01356,0.015676401449541088,9.248776161664685,1.1353884540589801e-20,8.865094523140586e-20,
ANKRD7,0.019953937645161412,9.248295327255189,1.1405067681289274e-20,8.90246427776023e-20,
AC087636.1,0.009390456740644978,9.24580616668482,1.167369957328665e-20,9.109497014134023e-20,
LHFPL3-AS2,0.017943856040759664,9.244017399266566,1.1870598302766689e-20,9.26044898745965e-20,
UBE2H,0.031372848692610866,9.243510082147516,1.1927036505842372e-20,9.301769419297382e-20,
DLG1,0.034201872774359564,9.24338259825115,1.194126054070022e-20,9.310153002884602e-20,
PWRN4,0.08534945490439651,9.237942829862027,1.2564085337223757e-20,9.792896881372456e-20,
GSN,0.03010873311338234,9.23789247066802,1.2569998690717278e-20,9.794657019922968e-20,
ZNF644,0.03512578761224843,9.237785013637414,1.2582625874342661e-20,9.801646091708147e-20,
B3GNTL1,0.016052170146958627,9.235250479356612,1.288412009602808e-20,1.00335880910568e-19,
GPR149,0.014542263709860921,9.233816578755256,1.3057840878887116e-20,1.0165919873083617e-19,
AC073359.2,0.023323390131320676,9.232069245764825,1.3272667727134772e-20,1.0330167792158888e-19,
DAAM1,0.03869289148216556,9.231484905199409,1.3345286562327879e-20,1.0383671428882119e-19,
MIA2,0.029828182606332212,9.228883118509875,1.3673420580985154e-20,1.0635896990091702e-19,
AL390334.1,0.015589820816668145,9.228715937562734,1.3694775873801073e-20,1.0649416978823195e-19,
LINC02663,0.04114152254270572,9.223395897681911,1.4391837986587466e-20,1.1188224036164328e-19,
ZXDC,0.027166389893731754,9.222096237016409,1.456738993969254e-20,1.1321413811309194e-19,
LINC01681,0.020170289824525605,9.217695927646368,1.5177628009118342e-20,1.1792255661361095e-19,
LMNTD1,0.015654778807703506,9.216226097497755,1.538704295529467e-20,1.195149536443569e-19,
CBX3,0.02013055609518367,9.214382145579203,1.565380481072126e-20,1.2155172631495149e-19,
NKTR,0.032366115771133214,9.213309760198761,1.5811042611272482e-20,1.227371114873316e-19,
RSF1,0.03474632349152676,9.212444355560356,1.5939069601635776e-20,1.236951196394538e-19,
MTCO3P12,0.014423371319156107,9.210496920679812,1.623093101333843e-20,1.2592364168049508e-19,
DLEU7,0.024794472709188196,9.20562150370716,1.6984981865191455e-20,1.3173561766759348e-19,
USF3,0.028357832032938065,9.203106978780545,1.7387320384782068e-20,1.3481713667563804e-19,
AC093423.3,0.03342767121831292,9.201874346968609,1.758797559949645e-20,1.363335210123536e-19,
SREBF2,0.028755082002999633,9.201696141861403,1.761717366869735e-20,1.365203593985202e-19,
AC126603.1,0.014513551282051326,9.195476013355558,1.8666895894751324e-20,1.4461312786691277e-19,
GUSBP1,0.020531183894867154,9.195163082262283,1.8721310125019633e-20,1.4499275936998588e-19,
MIR217HG,0.02269038897925884,9.192322189985594,1.9222528990129465e-20,1.4883158316917057e-19,
SPATA13,0.03263393912346909,9.189169838500613,1.97942353535208e-20,1.5321378531724347e-19,
RFTN1,0.03951256911595282,9.186681700356397,2.025732222442127e-20,1.5675294936408224e-19,
TMEM140,0.027887863596955244,9.185639277569296,2.0454504298822093e-20,1.5823306919617077e-19,
HNRNPKP3,0.013438388837899334,9.184621667356497,2.0648822702224233e-20,1.5969018815339184e-19,
PTGER2,0.03416976946835413,9.18079403587392,2.1396210162381e-20,1.6542245923869697e-19,
PLXNC1,0.04647758347068868,9.18053371003838,2.1448002015529628e-20,1.657750533631807e-19,
EPC1,0.03646958478455407,9.179463860180482,2.166215312023208e-20,1.6738198303427307e-19,
ANO10,0.027522515958574866,9.175774158528004,2.2417061123373322e-20,1.7316517351485583e-19,
NBEAL1,0.03727402791770151,9.167805823924478,2.4137230444082482e-20,1.863992404063626e-19,
CMTM8,0.021509189048400254,9.166408143983373,2.445212682268276e-20,1.887766184002967e-19,
SUCLG2,0.03729316667552546,9.166172645267704,2.450558282842537e-20,1.8913482230798233e-19,
AC092881.1,0.0339886732843579,9.164599134201174,2.4865731599620822e-20,1.9185920232509047e-19,
AC078923.1,0.029861104582490753,9.16368575655306,2.5077182342035718e-20,1.9343501877361287e-19,
TRIM52,0.022242609541283886,9.162989300600056,2.5239608264635602e-20,1.9463187990429935e-19,
LMCD1-AS1,0.020575816570706586,9.162537657011177,2.534549499169563e-20,1.9539218334075596e-19,
KLHDC4,0.03724089921956231,9.162181262399248,2.542936069277227e-20,1.9598233491061791e-19,
SH3BP4,0.054592107644916135,9.161515026362093,2.558687369082325e-20,1.9713957857762814e-19,
ECHDC2,0.0238394745845377,9.160396600160594,2.5853465732262324e-20,1.9913633838098118e-19,
FAM185BP,0.02199259972012623,9.156252072353205,2.6865526882354907e-20,2.0687227697312198e-19,
SIPA1,0.02788076649159889,9.146862045991215,2.930564618663389e-20,2.2559707005550947e-19,
RARA,0.029564790166245504,9.14407497269645,3.0071177473711964e-20,2.3142370556090164e-19,
GNA14-AS1,0.02696940939280741,9.143141824407781,3.0331878169650445e-20,2.333630029607014e-19,
KIRREL1,0.0208382897933135,9.14240688599417,3.053877499672212e-20,2.3488735751640724e-19,
LDLRAD3,0.03879056335196579,9.133938805732242,3.302568753042185e-20,2.5394242431928674e-19,
AC108749.1,0.04263854824734162,9.131438807082818,3.379743520774043e-20,2.5980202847441773e-19,
ZNF808,0.020620019744769093,9.124157721180907,3.6148114632155344e-20,2.777920928585795e-19,
AC110285.3,0.020484707000140618,9.11996412624982,3.757460049099848e-20,2.8867160818729535e-19,
TSNAXIP1,0.02099189998938132,9.119212638718377,3.783604016340814e-20,2.905968381366718e-19,
CDC42SE1,0.030946232461918625,9.114289683005918,3.959374572478908e-20,3.040096287069264e-19,
GFAP,0.03282322545403168,9.111169011899594,4.074950375029663e-20,3.1279417129667686e-19,
CLASP1,0.03225445120729088,9.109415374099767,4.14135417515137e-20,3.1780030879590853e-19,
CPT1A,0.027497813068486938,9.108629137521728,4.1714722253889806e-20,3.2001987181147584e-19,
RANBP6,0.02131802417999893,9.10213497983417,4.4286632238372644e-20,3.3965337266504625e-19,
LINC02482,0.020562938849624967,9.099610662977904,4.5328111723819676e-20,3.475414620495553e-19,
FBXO11,0.03589455121630017,9.09671236573947,4.6553764643229834e-20,3.5683673659743423e-19,
MED20,0.019718876709610415,9.093974534753604,4.7741618767114304e-20,3.6583704835640895e-19,
PDE3A,0.016906852062019032,9.090942105103508,4.909227347893671e-20,3.7607937461837252e-19,
AL353604.1,0.054426458139616614,9.08979803311763,4.961159993274423e-20,3.7994914072527784e-19,
TTC26,0.016041969979888628,9.0857794641196,5.147913933551516e-20,3.9413899907822847e-19,
FBXW11,0.033254699874991106,9.085416422490267,5.1651237683476526e-20,3.953436778646445e-19,
MAGED1,0.03123132380834876,9.085279486101182,5.171629937914363e-20,3.957286334845551e-19,
AC108010.1,0.013518744165282065,9.084658470496237,5.201237650862282e-20,3.978805747363876e-19,
TAF3,0.031149590570615948,9.08389632640908,5.237802878466136e-20,4.0056336682150987e-19,
ZMYND12,0.021349101779924995,9.074191408201381,5.726233227889277e-20,4.377913603644763e-19,
TECPR1,0.017628604528177376,9.071073079129446,5.892528617358325e-20,4.503767523084741e-19,
FAT1,0.01874973983399055,9.070784301869313,5.908167969965061e-20,4.514433335932527e-19,
SPG11,0.02664423026966407,9.066109621355514,6.167117445373145e-20,4.710953425988147e-19,
MARCH6,0.0362256642362427,9.057126583077793,6.696606706711134e-20,5.113963235102259e-19,
FAM3C,0.043325079245899935,9.056188318355492,6.754437480876857e-20,5.156657013534392e-19,
CREM,0.027196758483151933,9.046260666073644,7.397400523969434e-20,5.645916885240926e-19,
COL28A1,0.016443518270709473,9.035093836784043,8.193089115831453e-20,6.251429642281761e-19,
RFLNA,0.012234507819539123,9.033520874532302,8.31176279869963e-20,6.340173860425675e-19,
ABHD15,0.030910212144428392,9.031254388767055,8.485752815263692e-20,6.471050603034181e-19,
STAT3,0.03395690847811267,9.030882278359396,8.514660327339366e-20,6.491247590091408e-19,
RREB1,0.043483850947338955,9.029109537448065,8.653717854332216e-20,6.595383314634255e-19,
GACAT3,0.01828699316324718,9.027403748787098,8.789641274753873e-20,6.697071857821426e-19,
RBPJ,0.03630147909151437,9.02508483264133,8.977809853655013e-20,6.838498312916242e-19,
ZNF704,0.016079969081710326,9.02376948087099,9.086307719981691e-20,6.9191755604532355e-19,
SLC17A9,0.03296224391846966,9.01925828776989,9.468352097121966e-20,7.2080520212095825e-19,
AC011586.2,0.029308125023434894,9.018764207817117,9.511147225484009e-20,7.238574615202926e-19,
HTR2C,0.02146388174337527,9.018057223598104,9.572715834495855e-20,7.283363606388003e-19,
KDM3A,0.032853388763049884,9.016152797195092,9.740531297449287e-20,7.408941730847248e-19,
IL6ST,0.04001381372328084,9.014729967453068,9.867803243417064e-20,7.50361871492188e-19,
PRMT8,0.021659314310163484,9.007225678914004,1.0566743658048803e-19,8.032823540559823e-19,
STAT5B,0.03035133504597082,9.00247554898648,1.103421745650183e-19,8.385817503740203e-19,
AC068631.1,0.028472821232282352,9.002355203519175,1.1046322634485498e-19,8.392637018324579e-19,
MEIKIN,0.017004245881685826,9.002083023557512,1.1073748793923806e-19,8.411089751439235e-19,
SESN1,0.022256869211319617,8.999533850831572,1.1333903796010199e-19,8.606251629971247e-19,
AC105411.1,0.013759253892552469,8.995144533841026,1.1796079379018145e-19,8.954661164859752e-19,
SYT2,0.01273517940244451,8.988077993856722,1.2579573741143511e-19,9.546724371040008e-19,
ZNF385B,0.02776783501901543,8.98125649715745,1.3384599314598308e-19,1.015478787749974e-18,
AC068025.2,0.027564318954129835,8.980615893635944,1.3462763587212049e-19,1.0211199429564712e-18,
AC007100.1,0.028072071580009343,8.971668414266908,1.4602824090203825e-19,1.1072775244629088e-18,
CDH23,0.020748837706247785,8.970345695886591,1.4779262934929582e-19,1.1203392047165714e-18,
ZC3H12A,0.012630716537276009,8.968707824356668,1.5000661515379408e-19,1.1368006974763065e-18,
PUM2,0.029889372975197902,8.967320322957795,1.5190777828645938e-19,1.1508828766588214e-18,
MIR4435-2HG,0.024697293150663303,8.966890352585317,1.5250174363872183e-19,1.1550563098606074e-18,
MDN1,0.04341455211795226,8.95844362794883,1.646466265201152e-19,1.246689926775792e-18,
AL138694.1,0.02728319482584435,8.957233303873407,1.6646338006441732e-19,1.2600901682446869e-18,
COL6A6,0.03539794330064615,8.954247761420692,1.7102993816087411e-19,1.2941849850997079e-18,
LINC01006,0.012974940534187197,8.954225760452909,1.7106404512531872e-19,1.2941849850997079e-18,
AC104850.2,0.013985779587721004,8.953635492251845,1.719816202634424e-19,1.300759660795785e-18,
PREP,0.029746741760619907,8.953296278286485,1.7251112860333705e-19,1.3043963637651306e-18,
ITM2A,0.02321269241148106,8.948813273523674,1.7966219950585238e-19,1.3580840508204025e-18,
RPL29,0.03722464100697965,8.947411549684466,1.8195768540396631e-19,1.3750479683502779e-18,
TRPV2,0.025737375926787966,8.946309923464002,1.8378203965289303e-19,1.3884429987534746e-18,
AL135936.1,0.06729710036517332,8.943326842458923,1.8881340377496936e-19,1.4260520803150658e-18,
PDCD4,0.03346410013583729,8.940097511486762,1.9441355782586387e-19,1.467934660202782e-18,
CCDC144CP,0.02363355177336855,8.939304440751418,1.9581377251747607e-19,1.4780906090565651e-18,
TTC13,0.030395903561350603,8.935383645498241,2.028839027043674e-19,1.531027862790463e-18,
UBAP1,0.036198794414957214,8.93349698475353,2.0637529789236213e-19,1.5569366153214043e-18,
NASP,0.02577633934782852,8.930055076596158,2.1289837692693296e-19,1.6056959770647404e-18,
SNORD38A,0.015894813945219754,8.929544031980733,2.1388411517817119e-19,1.6126765994455412e-18,
LMNB1,0.02470925246598803,8.928163655649868,2.1656927452776625e-19,1.6324632488102818e-18,
PSTPIP1,0.03196942045778808,8.92714414365028,2.185738224382223e-19,1.6471098762308892e-18,
AC016042.1,0.022183170725376733,8.917505728410775,2.38453797851188e-19,1.7964145125156833e-18,
ENTPD1-AS1,0.02575028332440107,8.912945027030192,2.48473123693775e-19,1.8713699538004746e-18,
MOB3B,0.028034839679889827,8.909356421500165,2.5664824285815005e-19,1.9323975734391253e-18,
FAHD2A,0.030175482896349724,8.908413901620076,2.5883907263049967e-19,1.948345682381882e-18,
RFC3,0.02846817994599412,8.895416079375819,2.910041218248977e-19,2.1898448336258867e-18,
GCSAML,0.01710763853651374,8.891137783227855,3.024315933782629e-19,2.275199159954326e-18,
P4HA2,0.012790495068853021,8.890010172609847,3.055165739003078e-19,2.2977624560220457e-18,
KANSL1L,0.03584910808084301,8.887130169842063,3.1353764134185356e-19,2.35742653620585e-18,
OPHN1,0.022263344556443933,8.88684804170374,3.1433449183581353e-19,2.3627549446631966e-18,
ATAD5,0.019855563877201915,8.886417704815194,3.1555380157976594e-19,2.371254969414747e-18,
