Gene,C,Z,Pval,FDR,Module
ZNF316,0.06970033716205887,4.209731169267977,1.2783736225386422e-05,7.052158220735187e-05,42.0
PTPN23,0.05661736351465865,4.209646531431738,1.2788525878768083e-05,7.052158220735187e-05,37.0
SYNGR1,0.07529560182176152,4.208398914325982,1.2859326826355879e-05,7.085669633492818e-05,-1.0
RNF149,0.06975511441638665,4.206594225824587,1.2962400972973217e-05,7.13689793243046e-05,-1.0
INTS12,0.06171062170065607,4.205110880078855,1.304770962514554e-05,7.178272647354213e-05,37.0
LTV1,0.06885537761028572,4.202967461705089,1.3171923449053375e-05,7.240970213549653e-05,59.0
AKAP13,0.05184006964705999,4.202701204865699,1.318743166559646e-05,7.243858264834635e-05,-1.0
SCP2,0.08543884689071969,4.202375821589192,1.3206407297820395e-05,7.248645000140114e-05,47.0
RASGRP1,0.09609861645974316,4.200474006690729,1.331783740129548e-05,7.304130698971371e-05,6.0
COIL,0.06880232715522089,4.200144685456378,1.3337223401957679e-05,7.309088138978203e-05,-1.0
ANKRD50,0.0723210344006813,4.199297095368102,1.338724158487053e-05,7.330811981048483e-05,27.0
UVRAG,0.09520873677050021,4.198879932084673,1.3411924773891002e-05,7.338639550950119e-05,-1.0
SACM1L,0.08591929467497439,4.19810300058885,1.3458010535755622e-05,7.3531638285954e-05,43.0
SLC9A1,0.05020149145933986,4.198081505731389,1.345928769871723e-05,7.3531638285954e-05,59.0
CENPK,0.1037359415233297,4.1975116061164774,1.349319157116554e-05,7.365989587226691e-05,34.0
NAA40,0.092751761265588,4.193411154800479,1.3739536475173642e-05,7.490236866118889e-05,11.0
SLC2A3,0.05989872653890966,4.193370545683687,1.3741997421418575e-05,7.490236866118889e-05,41.0
HDGFL2,0.08897739576823398,4.192311267377503,1.3806338816157134e-05,7.517785705621543e-05,-1.0
NIN,0.07085605609457839,4.192188327401786,1.381382481015963e-05,7.517785705621543e-05,-1.0
PRKCA,0.06398186501445181,4.190749267835038,1.3901738710938178e-05,7.559806178142209e-05,-1.0
ABHD15-AS1,0.05533920219779229,4.189483388923074,1.3979512337271572e-05,7.5962519346528e-05,-1.0
EFTUD2,0.0823790331500688,4.188720846538474,1.4026561212676777e-05,7.615959139611741e-05,-1.0
AP3S2,0.056600241152388465,4.187139453187696,1.4124613472892146e-05,7.66330795487789e-05,61.0
ZNF282,0.05557348276000372,4.184505135627832,1.4289399334001705e-05,7.746762616683656e-05,-1.0
AP002884.1,0.08561865234625482,4.1842526207052195,1.4305290666553145e-05,7.749430465378176e-05,52.0
UBA52,0.07060986406110203,4.180889533325681,1.4518545703420013e-05,7.858927727889576e-05,-1.0
AC114971.1,0.08328741682664358,4.180173320771644,1.4564349756287327e-05,7.87768504428895e-05,-1.0
RUNX3,0.06042042410871343,4.179801101434706,1.458820856755561e-05,7.88455281723128e-05,-1.0
ZC3HAV1,0.08632929818713234,4.179383650052647,1.461501089527714e-05,7.892999767908082e-05,-1.0
IRAK3,0.05954137644567106,4.177883106930389,1.471173979691955e-05,7.939169589414797e-05,56.0
AGPAT4,0.07896910978194928,4.17544932635815,1.4869922637069465e-05,8.018407138035015e-05,22.0
FAAP100,0.062218876625849434,4.172771353366192,1.5045844252617459e-05,8.107081906978622e-05,-1.0
SIN3A,0.07059757354260357,4.172148351854313,1.5087053197677102e-05,8.123090227773708e-05,-1.0
STX5,0.07720739057048535,4.170528333790061,1.5194713329002778e-05,8.174825206098677e-05,19.0
SERINC5,0.06034910759691802,4.170024449529936,1.5228348118292863e-05,8.186685776835677e-05,-1.0
TMEM132D,0.029252737089855662,4.167001334285105,1.5431634601944082e-05,8.289662876664106e-05,-1.0
BTRC,0.09128498595530145,4.16570633341544,1.5519502313013834e-05,8.330529205101043e-05,-1.0
TRIM14,0.08044090521454339,4.165507630209436,1.553302661607248e-05,8.331457859979955e-05,50.0
CRYBG1,0.05025127841106593,4.163953429357352,1.5639196975564607e-05,8.382040017859513e-05,28.0
GBP3,0.048195641993350934,4.16058945259373,1.5871362778100797e-05,8.500023249772861e-05,-1.0
ZNF467,0.0561740110794165,4.15943110365415,1.5952061750579834e-05,8.536770015613329e-05,52.0
MECP2,0.05899291711582575,4.157059336771357,1.611851415096706e-05,8.619317483908503e-05,47.0
STX7,0.07598981539115104,4.152338445632353,1.6454753505005663e-05,8.792464353960666e-05,-1.0
BCL2L2,0.09004000529554754,4.150361324812332,1.6597541844331367e-05,8.862058623458562e-05,14.0
AC069281.2,0.07386376215889813,4.147369139684853,1.681587904235796e-05,8.97185570658736e-05,35.0
VAMP4,0.08230326573386726,4.145439226802297,1.695814746529717e-05,9.035748780736623e-05,55.0
SND1,0.10032884998445059,4.14539777277924,1.696121585965e-05,9.035748780736623e-05,-1.0
SNRNP40,0.08836320302828987,4.143913816293931,1.7071405127423003e-05,9.083492361876481e-05,39.0
TCF12,0.058582793003143965,4.143844695253428,1.7076554157095083e-05,9.083492361876481e-05,-1.0
AK2,0.057224971490349594,4.143558156387325,1.7097915016192003e-05,9.0880114126697e-05,40.0
FNBP1L,0.09444694961072729,4.143346687216381,1.711369586357899e-05,9.089559968445261e-05,-1.0
KLHL11,0.09625936536404171,4.14210880815336,1.7206350217335957e-05,9.131905179208204e-05,-1.0
ZNF512B,0.09447026120917215,4.141463177063899,1.725486408526637e-05,9.150777770144266e-05,47.0
RPTOR,0.0817173671466465,4.140143930373002,1.7354398856761113e-05,9.196659679231845e-05,-1.0
PPIP5K2,0.07107807843963969,4.139727213623117,1.7385952540045677e-05,9.206474418506948e-05,16.0
STAU2,0.05565109900831183,4.136507694338708,1.7631576811098317e-05,9.329547460194644e-05,37.0
IMMP2L,0.08245574427181718,4.135491528168413,1.770978412840071e-05,9.36391579962744e-05,-1.0
DIP2A,0.112293750920826,4.134931628057067,1.775301643066441e-05,9.379753782065324e-05,-1.0
PIP4K2A,0.07785481227297066,4.132520030735724,1.794037431799391e-05,9.471659505404259e-05,31.0
PXN,0.03698868635096338,4.130555556165056,1.809438117922531e-05,9.545833356986378e-05,-1.0
NR2F2-AS1,0.08399816453287583,4.1248750921739985,1.8546800570670583e-05,9.777208897852015e-05,46.0
ADGRG5,0.13079656442816479,4.122864637587818,1.8709480435148638e-05,9.855612960021624e-05,4.0
PRPF38B,0.06759083928343627,4.12231707372617,1.8754021802519747e-05,9.869878125302277e-05,-1.0
PAG1,0.0844788254548342,4.122188379476027,1.8764504986241447e-05,9.869878125302277e-05,-1.0
CTDSP2,0.07776848906927766,4.1218101595362,1.8795346256298697e-05,9.878744490661757e-05,-1.0
AC007100.1,0.06404099496564725,4.1182145886645944,1.9090953715526375e-05,0.00010026654055500246,14.0
SCLT1,0.11675587416622661,4.1176447106284115,1.9138209120024535e-05,0.00010044005142931153,-1.0
IL1RAP,0.05719812918608209,4.116904184043854,1.919978093438885e-05,0.00010068838345992786,-1.0
LAMA2,0.07581014076268884,4.116410418741056,1.9240939972778902e-05,0.00010082937683064552,35.0
CLEC2B,0.10132347507360201,4.115681660387901,1.9301840497972447e-05,0.0001010735368996867,22.0
ZMYM6,0.10013170489990172,4.114285426362692,1.9419031742384584e-05,0.000101611881650522,62.0
CELF1,0.06105079845529929,4.109448422798124,1.983026400069148e-05,0.00010368688741738314,-1.0
TNFRSF13B,0.14130759120691155,4.108282394153904,1.9930626548302468e-05,0.00010413457539734367,-1.0
LINC00630,0.07520029942940284,4.107228070250566,2.0021789259745034e-05,0.00010453356935021354,-1.0
PTAR1,0.08520836863605878,4.106074738806569,2.0121965865623575e-05,0.00010497900064605977,-1.0
MIR4300HG,0.11053401842773307,4.105688310820303,2.0155636659952486e-05,0.00010507706078664529,35.0
TNPO2,0.07858000622550172,4.101396425142327,2.053321587460533e-05,0.00010696654641461067,-1.0
CD300LF,0.037855364947336885,4.100992272486322,2.0569114965720875e-05,0.00010707459699178501,-1.0
RAP1GAP2,0.06594659601998307,4.100482526686133,2.0614478359586368e-05,0.0001072317195376422,-1.0
PTPN12,0.08477092113742772,4.099791327887015,2.0676141301264956e-05,0.0001074526668248648,-1.0
DHX36,0.06834148786366849,4.099665600925894,2.0687376398898093e-05,0.0001074526668248648,-1.0
MAT2A,0.07922242200690856,4.093994052681503,2.1200259529696884e-05,0.00011003573351783894,-1.0
RBFOX1,0.08128423442877296,4.091459604922593,2.1433331096337382e-05,0.00011116376715457215,18.0
RBM15,0.10298791300680074,4.087235934708848,2.1827155679314546e-05,0.00011312327785669695,-1.0
PPP1R12A,0.06829305484377601,4.08676058973155,2.187190518078584e-05,0.00011323226258945,-1.0
VAMP3,0.06614993492459614,4.086672121617395,2.1880243266506122e-05,0.00011323226258945,-1.0
CAMKK2,0.06223435584645991,4.0818055978578185,2.234358452504202e-05,0.0001155454473535116,-1.0
ZBTB18,0.05279354409348172,4.081612182646822,2.236219049078526e-05,0.0001155570692223168,-1.0
CRTAP,0.052867872426233406,4.080745988582342,2.244569618695908e-05,0.00011582230462080807,15.0
TNRC6C,0.06323457491430569,4.08073963116151,2.2446310167877444e-05,0.00011582230462080807,-1.0
UBL3,0.10571959794034769,4.07660157600947,2.2849348688283516e-05,0.00011781591177666771,-1.0
SEL1L3,0.11046005781928124,4.076172432931347,2.2891536937988793e-05,0.00011794735005831716,-1.0
HIPK3,0.06010840790836442,4.0759664685272226,2.2911811136090676e-05,0.00011796576812342896,-1.0
CYTIP,0.058169736428922585,4.073322834694185,2.3173555017152063e-05,0.00011922650592946991,-1.0
TCF25,0.07599672120859129,4.072448053282082,2.326078894737547e-05,0.0001195882191588503,-1.0
MOB1B,0.13993539156941495,4.069437408058441,2.3563398982433373e-05,0.00012105589120866135,4.0
AP4S1,0.026519547046931033,4.068184209722505,2.3690459221279793e-05,0.00012162020635110498,-1.0
TFCP2,0.053525390625546176,4.066857015822847,2.3825729935555694e-05,0.00012222582154303952,-1.0
IRAK4,0.1088577666658241,4.066173452216599,2.3895685740551275e-05,0.00012249573590076502,-1.0
YEATS2,0.07043673365177656,4.065177849245963,2.39979240742902e-05,0.0001229306277453125,28.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.0654242512189576,4.063818460640359,2.4138189375497117e-05,0.00012355954329602292,-1.0
PTPRC,0.07017361693173603,4.0635550681331845,2.4165456645268067e-05,0.0001236095479668165,-1.0
EP400,0.06769404624844667,4.0595905715525396,2.4579418639758025e-05,0.0001256360443352031,-1.0
ZMYND8,0.06637492077088294,4.058944981058289,2.464746266785265e-05,0.0001258927521950189,-1.0
CPPED1,0.052520814698062586,4.057861247677564,2.4762087764817553e-05,0.0001263868410192711,41.0
HBG2,0.05963070950755026,4.057642502267095,2.478528539628396e-05,0.00012641390327750897,52.0
GFM1,0.07999504571662139,4.055786529557934,2.4982939161913327e-05,0.00012733007376605751,27.0
BRMS1,0.05918098323120461,4.0527811951151795,2.5306167135012107e-05,0.0001288844734259016,6.0
TFG,0.0533673874751188,4.052563008476016,2.5329787093033037e-05,0.00012891182710748228,-1.0
PLXNB2,0.05068428706119469,4.0495305725177415,2.566023668372162e-05,0.00013049957662621277,-1.0
RASAL2,0.06865716135702135,4.043951813102554,2.6278862905236958e-05,0.00013354955939754955,11.0
FCGR3A,0.05606958783491807,4.042629458055211,2.6427556508505947e-05,0.00013420866942924947,-1.0
SEC31B,0.05889894679844122,4.041675007159485,2.65353757558188e-05,0.0001346594068528046,-1.0
RBM33,0.056353824858061695,4.04062340691813,2.6654652016130322e-05,0.00013498882889210302,37.0
RIF1,0.08259335779694774,4.040602114497969,2.6657072317713276e-05,0.00013498882889210302,-1.0
BSG,0.050540058765842305,4.0405973107246735,2.665761838964945e-05,0.00013498882889210302,22.0
SUMF2,0.08426798131783482,4.040388405341627,2.6681376095684805e-05,0.0001350123501002274,43.0
PIGG,0.08303032269452117,4.039718932256561,2.6757646972423126e-05,0.0001353013730946292,8.0
INSR,0.043342215130382965,4.039379810509524,2.679636078443788e-05,0.00013540020928560025,-1.0
SEMA3D,0.11671487242542344,4.038451426558838,2.69026159045634e-05,0.0001358399419226847,35.0
C12orf75,0.1203198320316982,4.035377480964019,2.7257290536779737e-05,0.00013753250025129435,4.0
MTCO2P23,0.0915124567182531,4.033970157261487,2.742114304609195e-05,0.00013826049570135154,38.0
BRPF1,0.06298641393643298,4.033452757316004,2.7481617378673588e-05,0.0001384665800021043,-1.0
FAM102B,0.07765096837658252,4.0310499397883905,2.776412124743133e-05,0.00013979027262427292,-1.0
XRCC5,0.09289559046170714,4.030520879726391,2.782669233916209e-05,0.00014000552327908902,-1.0
LHFPL3,0.08668342721704661,4.027168208590727,2.822632363435757e-05,0.00014191512466412947,61.0
LYZ,0.07110405319478724,4.026215049371448,2.8340926928160153e-05,0.00014238997711274774,-1.0
GLDC,0.2141788438094311,4.02558884270201,2.841645876249409e-05,0.00014266799196748986,63.0
ERN1,0.12775962725712925,4.024305875235683,2.8571803719601273e-05,0.00014334603797959048,4.0
CWF19L2,0.11871975162836187,4.024111385899663,2.8595423075768575e-05,0.0001433627172514047,26.0
TRMT61B,0.08525449476187226,4.023811630509755,2.8631862470709184e-05,0.000143443600349709,-1.0
AC093865.1,0.07554736404810461,4.023026981536567,2.8727455712903328e-05,0.00014382051534794408,27.0
PSMC5,0.06403994897835316,4.0222279182258625,2.882511566122395e-05,0.000144207235857568,-1.0
TIA1,0.06793501229919485,4.0218239693636315,2.8874605075514935e-05,0.00014435259041290692,28.0
MIR646HG,0.06485771358359935,4.020367084906171,2.905376323164137e-05,0.00014514553286302308,37.0
FOXP1,0.11828439665421762,4.020035964344113,2.9094628855232136e-05,0.0001451880795668602,-1.0
TREM1,0.049896637910728715,4.01988121979827,2.9113745489993122e-05,0.0001451880795668602,-1.0
RPS16,0.06791266666311681,4.019798740946411,2.9123939516738515e-05,0.0001451880795668602,-1.0
GPR137B,0.05305943408686199,4.018943147474068,2.9229886749105572e-05,0.00014561348377692648,-1.0
PDGFD,0.08313263741251885,4.0184097112929225,2.929612620156117e-05,0.0001458406169752136,29.0
NSD2,0.0420857052931491,4.018217153682859,2.9320071948573917e-05,0.00014585475982008676,-1.0
HNRNPAB,0.05779475564420407,4.017911132882049,2.9358165695700476e-05,0.00014585475982008676,27.0
STXBP5,0.0788792465783834,4.01788910116515,2.9360910031733208e-05,0.00014585475982008676,-1.0
OFD1,0.07542193291631925,4.017179763532399,2.94493971715483e-05,0.0001461915260856059,-1.0
RPS23P2,0.09568682359257237,4.015370036637716,2.967629912475079e-05,0.0001472144501525559,62.0
MARK4,0.05530222386880494,4.014091774678958,2.983756303903684e-05,0.00014791055811070613,-1.0
CUL2,0.04971929285191514,4.012935856691378,2.99841063634126e-05,0.00014853276812843382,-1.0
TMCO4,0.05612997851161826,4.012588098977836,3.00283270847756e-05,0.00014864758411132085,-1.0
SLC25A25,0.09617886698712809,4.011665021717219,3.014600489292738e-05,0.00014912561524064357,-1.0
USP8,0.07327981960729688,4.01067328656334,3.02729220366934e-05,0.0001495559151110217,-1.0
TMEM132B,0.07220151701598838,4.010654478387184,3.0275333891387463e-05,0.0001495559151110217,4.0
C15orf41,0.09988880714800132,4.010342087006046,3.031541982130037e-05,0.00014959254622572737,8.0
CRNKL1,0.08196170597572763,4.010266685768213,3.0325102802270892e-05,0.00014959254622572737,16.0
CSNK1A1,0.08550230251526807,4.00998155912588,3.03617450725181e-05,0.00014966878380479263,-1.0
HACD3,0.09010915698923634,4.009719693076745,3.0395434999067172e-05,0.000149730371571416,-1.0
LYRM4,0.08633225497292887,4.008153770677924,3.0597635896947354e-05,0.0001506213937115234,46.0
PRKRIP1,0.06622946521796473,4.0048742251656275,3.102524369336565e-05,0.00015262000100970402,-1.0
AL049697.1,0.11630865316026569,4.00456440302615,3.106593143272338e-05,0.00015271380629141125,40.0
ARHGAP21,0.07374129403215691,4.003810755830716,3.116511599340367e-05,0.00015309483962267282,-1.0
TTC9C,0.027150487118891932,4.002109441954977,3.1390122626147114e-05,0.0001540784277685971,-1.0
HNRNPM,0.0720373168200386,4.00196748814331,3.140896602304358e-05,0.0001540784277685971,-1.0
KCNJ15,0.08489178605985563,4.001171272023659,3.151485689422258e-05,0.00015437092180495631,54.0
GARS-DT,0.04676758365780421,4.001083621771679,3.15265343580252e-05,0.00015437092180495631,-1.0
S100Z,0.058794097261529434,4.001026470986714,3.1534150646171e-05,0.00015437092180495631,-1.0
THRB,0.08774448409088671,3.999964395183616,3.1676007173063914e-05,0.00015494504464835874,24.0
FTL,0.07090980303244052,3.9996813847295596,3.171390936925531e-05,0.00015494504464835874,-1.0
RPRD1A,0.07322141564552222,3.999656582223707,3.171723309194886e-05,0.00015494504464835874,11.0
DLGAP1,0.08498634893051996,3.9957787225557646,3.224097109612972e-05,0.00015739476145339347,19.0
XAB2,0.11577056893815928,3.9922535575586457,3.2724168148348015e-05,0.0001596433175413884,18.0
NUDT1,0.08737024845393912,3.9915535943983134,3.282092466413533e-05,0.0001600048390803671,-1.0
CDC27,0.06497362692723739,3.9910651828443724,3.288859852311087e-05,0.0001602241792877622,-1.0
HNRNPUL1,0.07505495709724957,3.9900661852437866,3.3027430236399994e-05,0.0001607896396898205,-1.0
GARS,0.10321503796132458,3.9866211857524005,3.35104514031607e-05,0.00016302880765284243,26.0
ADAM19,0.06390910670720615,3.986141027248486,3.357830252983942e-05,0.0001632464756165077,4.0
SPPL2A,0.08988021432748489,3.983386439845296,3.397007192577808e-05,0.00016495821715698918,-1.0
RNF146,0.06734042896373152,3.9833373275712183,3.397709597443648e-05,0.00016495821715698918,17.0
STK38,0.07437694907312732,3.980784580882763,3.434408841477691e-05,0.00016662543994641767,-1.0
CAV1,0.07772865251840619,3.980281381644973,3.441687136194656e-05,0.00016686395284886102,-1.0
STAG1,0.09155220188843727,3.9789058406781788,3.4616575632219816e-05,0.0001677170715130321,-1.0
RBM6,0.07078851553828827,3.977947257351295,3.475639269922293e-05,0.00016827906650261192,-1.0
GCLC,0.05411006400368462,3.9777547827686393,3.4784530995536296e-05,0.0001682999499674441,44.0
RPL19,0.09691342648214325,3.9772013397216366,3.486556022294726e-05,0.0001685765348493494,-1.0
HSP90AA1,0.07006741568005646,3.975914249733013,3.505469331296413e-05,0.00016937507083637386,-1.0
CTNND1,0.06420495203680779,3.975611044740446,3.50993892055437e-05,0.0001693773803850816,-1.0
ZNF846,0.023434901410375984,3.9755857091677256,3.51031263991732e-05,0.0001693773803850816,-1.0
AHR,0.06265306180064623,3.9748155634786615,3.521690867551109e-05,0.00016981040469884668,-1.0
ENOSF1,0.04138135641751716,3.9732222358695286,3.54534174118278e-05,0.00017083420231729304,26.0
KDM4B,0.07306078549039552,3.9728236325751483,3.551281941197725e-05,0.00017100378754342693,-1.0
GGA2,0.0891649327552829,3.972513828225032,3.555905312974544e-05,0.00017109178168966648,-1.0
ZNF641,0.07124581595389978,3.9723767119612723,3.557953387629106e-05,0.00017109178168966648,50.0
UBR5-AS1,0.11992993304690772,3.9714074717439076,3.5724625642549824e-05,0.0001716726228156272,48.0
LARP4B,0.08171947410648248,3.9686674640582082,3.613782848628856e-05,0.00017354019063707847,-1.0
DDX10,0.08147916192194439,3.96791108458051,3.6252686927007644e-05,0.00017397349215515082,-1.0
PRKAG2,0.08096034395585318,3.967561487821913,3.63058908202239e-05,0.00017411053140126384,-1.0
PTK2B,0.07118498316251447,3.9657423610503066,3.6583931352245826e-05,0.00017532489217928393,-1.0
UBQLN1,0.06718090388417598,3.9633552173620683,3.6951845460689616e-05,0.0001769680246334315,9.0
UFL1,0.07185715996881059,3.9623335044893158,3.7110382056609096e-05,0.0001776068691381346,-1.0
SMARCA4,0.04637115136529351,3.961430558388538,3.725102515890231e-05,0.00017815926995428972,-1.0
SEMA7A,0.056324032417534975,3.960656803162994,3.737194636802548e-05,0.00017861666383202436,4.0
MT-ND4L,0.06957652850532423,3.958928597138237,3.7643369405624313e-05,0.0001797922660455241,-1.0
EIF4A3,0.05369103367043524,3.958628212443294,3.769073601521666e-05,0.0001798968643320882,-1.0
TTC33,0.10437265622222039,3.9576215424994827,3.78498855402583e-05,0.00018053449794489172,18.0
SYPL1,0.072632717697797,3.9538572040967495,3.8450657724355224e-05,0.00018327627946345835,11.0
SCOC,0.07858018215652632,3.9530627330173855,3.857859893330194e-05,0.00018376211926152727,40.0
ETS1,0.1093412379091711,3.9502785832623624,3.903014110970453e-05,0.00018570987496864048,-1.0
INPP5K,0.05910718855554283,3.9502176105185134,3.90400855504574e-05,0.00018570987496864048,-1.0
ATP13A3,0.07621615961945433,3.948530671841125,3.931617120357034e-05,0.00018689733067430743,38.0
EIF2S2,0.09259505161416738,3.9478589553512786,3.9426617813747445e-05,0.00018729632026651778,-1.0
DSP,0.08906400709933111,3.945803832616389,3.976635459160764e-05,0.0001887832855074707,-1.0
GRIP1,0.08468981595391416,3.9453912121469292,3.983489854227616e-05,0.00018898168119720537,4.0
CYFIP2,0.09422311990917799,3.942039100775746,4.039590063060569e-05,0.00019151452486885814,-1.0
FRMD4A,0.05537051029701345,3.9412693407289705,4.052577621452245e-05,0.00019200139716927335,5.0
DGKA,0.08524448516261784,3.9410054068010427,4.05703985124372e-05,0.00019208397794360347,-1.0
NDUFB10,0.08230995712668969,3.940621816258961,4.0635333498925185e-05,0.00019226255581808943,-1.0
AC008033.3,0.08568174326241465,3.9388629565385878,4.093433678810072e-05,0.0001935476272229876,-1.0
PIGL,0.0711075379071867,3.9377746343959235,4.112038995289977e-05,0.00019427741039286097,-1.0
VPS4A,0.06464800617287972,3.9374726420146557,4.1172158286003646e-05,0.00019427741039286097,14.0
TBCB,0.047910360043742564,3.9374708722991323,4.117246183678564e-05,0.00019427741039286097,32.0
HNRNPA2B1,0.06821828409229642,3.9373179953546407,4.119869206802176e-05,0.00019427741039286097,-1.0
GNPTAB,0.07628599301140183,3.936873254715925,4.127508935332433e-05,0.00019450782601192998,26.0
ZC3H13,0.0586344956371616,3.9366953383172327,4.130568920727054e-05,0.00019452225904010605,-1.0
LBH,0.08692546494398772,3.9361138928496895,4.140584165373222e-05,0.00019486400096066912,37.0
RAB27B,0.08720455136759679,3.9304346633144767,4.2396216770110656e-05,0.0001993920607616922,24.0
MYH9,0.06637064725957843,3.927882108406564,4.2848599204614794e-05,0.0002013855653901523,-1.0
SH2B2,0.08052281602047863,3.9271933773004846,4.297144029819691e-05,0.00020182862650695675,-1.0
NARS,0.06271463486465663,3.926593612350626,4.307868450390214e-05,0.00020219789191731874,20.0
RNPEP,0.07429979798501739,3.925246977130415,4.332039895737862e-05,0.00020309263993279568,-1.0
SNORA12,0.07397254251591687,3.9252113390516548,4.332681319064596e-05,0.00020309263993279568,-1.0
ATXN7L3B,0.07506622662253021,3.9225725862350354,4.380424365360789e-05,0.0002051944145683595,-1.0
UHRF1BP1L,0.09359691240587012,3.92180624247577,4.394382716047033e-05,0.0002057118588877153,34.0
ASIC2,0.08414872238942256,3.9214052410755706,4.401703378853675e-05,0.000205870024714686,-1.0
POLG2,0.0645143989060893,3.921301992852465,4.403590137937296e-05,0.000205870024714686,37.0
SUPT3H,0.10578522359948289,3.9201015442867897,4.4255833069862066e-05,0.00020676137883962012,-1.0
ERBIN,0.06791228482536305,3.919193627919336,4.442285930680586e-05,0.00020740454602992506,-1.0
AL603839.3,0.045773151477168074,3.9181491316228563,4.4615748277559366e-05,0.00020816753357508544,-1.0
ZNF655,0.071300401795063,3.916429541007278,4.4935032654135597e-05,0.00020951885852726987,32.0
RIOK3,0.07273557661108603,3.916091073823727,4.499813112637214e-05,0.0002096746690479504,-1.0
CTTNBP2NL,0.08309957483603389,3.915311416681306,4.514379667772862e-05,0.00021021475262457151,20.0
HK3,0.03231025558385333,3.915131089740382,4.51775510371225e-05,0.00021023334685522617,-1.0
FMNL2,0.07420470342188042,3.9136210133751286,4.546115071863419e-05,0.00021141380426361548,8.0
ARPC3,0.06325047097099865,3.911957076342268,4.5775593184709924e-05,0.00021273604622157297,28.0
ILRUN,0.06318648389014547,3.9102570856472325,4.609896966701161e-05,0.0002140980418985996,-1.0
CD96,0.06855498786334271,3.909292771951571,4.6283361672222455e-05,0.000214813184528633,-1.0
ABCA2,0.07517069671623058,3.9087598048781245,4.6385572058480403e-05,0.00021514621209527615,-1.0
AC027279.1,0.09875065931228373,3.9076507952139625,4.659893738515453e-05,0.00021599402473013884,-1.0
SH2B3,0.08559370371092995,3.907438294718939,4.663992659694676e-05,0.00021604225670874224,-1.0
SLC25A16,0.06426322921417559,3.9059189038103788,4.6933995497100877e-05,0.00021726195556456132,28.0
PDK1,0.042359280034040755,3.9034881521644156,4.740809690534708e-05,0.0002193128988470018,12.0
VAMP2,0.10563608653891264,3.902160710417274,4.766891087428407e-05,0.0002203751219999625,15.0
CEP85,0.07600380349678103,3.901185046906172,4.786147119280695e-05,0.00022112062296009697,37.0
ELF4,0.05935127184372104,3.899000867415463,4.829521434824487e-05,0.0002229786889908508,57.0
RNY1,0.07785842382326535,3.897461022086195,4.8603230786908554e-05,0.000224254227484469,-1.0
TNFRSF1B,0.04427806639577611,3.8956513452989063,4.896759252953246e-05,0.00022578624534873724,-1.0
SEPT6,0.10010098828528244,3.8954949844385625,4.899919509054561e-05,0.00022578624534873724,-1.0
GLRX3,0.07823237181030764,3.8945757431160084,4.918537541355643e-05,0.00022649640933595998,33.0
RBM5,0.06055355689978892,3.8939799212806028,4.9306407867812704e-05,0.0002269058405069895,55.0
EIF3D,0.062051492737225274,3.89111177871015,4.9892973701716806e-05,0.00022945570718029134,-1.0
RPP38,0.08292574540954295,3.889545336334647,5.021610294343943e-05,0.00023079151020979582,-1.0
VILL,0.07751432814703023,3.886286987890486,5.089458136943149e-05,0.0002337576871220182,-1.0
CHD1,0.06974191126863434,3.8854943993469218,5.1060923733711114e-05,0.0002343693081578527,-1.0
MFN1,0.0570039911979506,3.8848771452686854,5.119082354386155e-05,0.00023481297241158307,-1.0
RPL12,0.08177424580625932,3.8843342492871678,5.130533260382162e-05,0.00023518550909370275,-1.0
ZNF589,0.0726507939148465,3.883606172974676,5.1459279948143886e-05,0.00023573823187658134,-1.0
ARID1B,0.06816179726486653,3.882699634279754,5.1651571497543215e-05,0.00023646578163230412,-1.0
PPM1D,0.06868374434160739,3.8823060411775363,5.1735269937122925e-05,0.00023669556142217382,49.0
ACADVL,0.08077753902041822,3.8820202493848317,5.179612439023449e-05,0.00023682059721204948,-1.0
TTC17,0.09476196524358756,3.881639888665985,5.187722046424998e-05,0.0002370379594821875,-1.0
ABCB1,0.0796804916204397,3.8813171855372515,5.194611740559188e-05,0.00023705073827886224,45.0
EVI5,0.07111047160610118,3.8813124347497436,5.1947132340837876e-05,0.00023705073827886224,-1.0
SEC11A,0.041130980323416264,3.879812242869589,5.226856380008966e-05,0.00023836354724585755,-1.0
MT-ATP8,0.03014258335587643,3.879525220024599,5.233027490351466e-05,0.00023849100768930808,-1.0
LAMTOR1,0.045764526883131255,3.878314909324033,5.259125380112154e-05,0.00023952586515223892,-1.0
AC002094.1,0.0730504122758584,3.877044523963847,5.286650751379002e-05,0.00024062436151895146,13.0
HSP90B1,0.11456577149759826,3.8768111837985932,5.291721275646716e-05,0.0002406297933536365,-1.0
ATP11C,0.045277412990742616,3.8767255649303753,5.293582939857745e-05,0.0002406297933536365,-1.0
ACO2,0.058018294407482116,3.872675454050088,5.382356490184687e-05,0.000244507821521959,37.0
CARS2,0.06592328731153778,3.8718565792464235,5.400475129398707e-05,0.00024517324109301074,-1.0
PRPF6,0.04864439798694433,3.871157311822345,5.415992842825236e-05,0.000245719803736143,-1.0
SPRED2,0.07960706233181353,3.870633233086454,5.4276504464646915e-05,0.00024609064668694854,-1.0
ARAP2,0.07097270463388156,3.8695946338616865,5.450823023077866e-05,0.0002469827699488265,-1.0
CPNE1,0.08943781444402837,3.8664180266934354,5.522278175591932e-05,0.0002500600835409064,-1.0
